url_address,address,chain,contract,isUserAddress,arkhamEntity_name,arkhamEntity_type,arkhamEntity_website,arkhamLabel_name,arkhamLabel_chainType,inUSD,outUSD,inValue,outValue,fecha_extraccion,token_name
https://intel.arkm.com/explorer/address/0xAC64829CDa33bb11C26074CE66E8549e4b8a66A2,0xAC64829CDa33bb11C26074CE66E8549e4b8a66A2,ethereum,False,False,,,,,,13386399.21875,0.0,1066366.9113033859,0.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xBC64BDE4C3b70147C47c16dD9277a6Aaef7e0f02,0xBC64BDE4C3b70147C47c16dD9277a6Aaef7e0f02,ethereum,False,False,,,,,,0.0,23835008.0,0.0,1618126.8747014718,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x4a79B0168296c0eF7b8F314973B82aD406a29f1B,0x4a79B0168296c0eF7b8F314973B82aD406a29f1B,ethereum,False,False,Aerodrome Finance,dex,https://aerodrome.finance/,,,207066556.7603978,206831436.1128054,1122620.2754451097,1121415.1880376118,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x5aB53EE1d50eeF2C1DD3d5402789cd27bB52c1bB,0x5aB53EE1d50eeF2C1DD3d5402789cd27bB52c1bB,ethereum,True,False,Uniswap,dex,https://uniswap.org,AAVE,evm,75205868.89116704,73107344.29259577,412553.18663901696,403514.84113853733,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xa923B13270F8622B5d5960634200Dc4302b7611E,0xa923B13270F8622B5d5960634200Dc4302b7611E,ethereum,True,False,,,,Gnosis Safe Proxy,evm,40917945.5625,39380708.043289185,231775.4541938402,231770.41486898594,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x7D94077f58593F8b97c5cAB56c8924E13b49946E,0x7D94077f58593F8b97c5cAB56c8924E13b49946E,ethereum,False,False,Kraken,cex,https://kraken.com,Hot Wallet,evm,24153163.51336628,25226779.219346605,134696.5975189543,137339.9632897,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x1a353A852Ba8EC5aC634695E0d65f2729223471D,0x1a353A852Ba8EC5aC634695E0d65f2729223471D,ethereum,False,False,,,,,,12994457.140625,0.0,67217.24174118352,0.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xfE98f85EAfe3c7BF23af3A7b406aDcc1dB43e36b,0xfE98f85EAfe3c7BF23af3A7b406aDcc1dB43e36b,ethereum,False,False,,,,Kraken Deposit,evm,11098185.491744386,11380339.253604889,62523.32185301307,63967.089414969996,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xA700b4eB416Be35b2911fd5Dee80678ff64fF6C9,0xA700b4eB416Be35b2911fd5Dee80678ff64fF6C9,ethereum,True,False,Aave,lending-decentralized,https://aave.com,Aave Ethereum AAVE (aEthAAVE),evm,38505897.27874693,17279714.597147074,211740.1070674962,94069.22850800911,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xA3222357a0eCCF60C73606170be6c99ADeCb59b3,0xA3222357a0eCCF60C73606170be6c99ADeCb59b3,ethereum,True,False,HitBTC,cex,https://hitbtc.com,Hot Wallet,evm,20174866.47858279,20161444.47269249,117351.51444284049,117368.45083499,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xa9C61FE59b5702b1d382fd1d5e495887ff34c21d,0xa9C61FE59b5702b1d382fd1d5e495887ff34c21d,ethereum,False,False,,,,Binance Deposit,evm,15923751.965545654,15936644.967407227,86460.12039874938,86460.12039874938,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,ethereum,True,False,Wintermute,fund,https://www.wintermute.com/,Market Maker,evm,65445543.3977933,64693115.77104301,362931.4231589117,358904.86908463965,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x0b8FE2a0DbF47038Da4BB6C6dD5Af1aEf1Ebb1F4,0x0b8FE2a0DbF47038Da4BB6C6dD5Af1aEf1Ebb1F4,ethereum,False,False,,,,,,25080699.09375,0.0,133914.45691356348,0.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x0277331dB7d134B205c5C920395e510dA0dAD2A5,0x0277331dB7d134B205c5C920395e510dA0dAD2A5,ethereum,False,False,,,,,,25097239.90625,0.0,132709.44483023183,0.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x16F6d15381bEE4A25B25F0d1C4161b78f7F21Fde,0x16F6d15381bEE4A25B25F0d1C4161b78f7F21Fde,ethereum,False,False,,,,,,22423062.777950287,22333248.0,128582.3279,127739.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xBEE3211ab312a8D065c4FeF0247448e17A8da000,0xBEE3211ab312a8D065c4FeF0247448e17A8da000,ethereum,True,False,,,,Market Maker,evm,20806937.78221194,20800618.349630993,118946.69099355163,118917.13113747546,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xD3CB110f85Aa369309A7B855f8ED3730E8168a28,0xD3CB110f85Aa369309A7B855f8ED3730E8168a28,ethereum,False,False,Coinbase,cex,https://coinbase.com,Cold Wallet,evm,0.0,10149861.0,0.0,53327.699008394266,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,60026269.25,59936571.188943505,328929.02148666,326940.16670705,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x7915f9373Ae32d1fcAF0CdF17a532a3D8046D759,0x7915f9373Ae32d1fcAF0CdF17a532a3D8046D759,ethereum,False,False,,,,,,22680241.375,0.0,127981.70000000001,0.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x8f85D8d9d232883d63c992DFf303C10DDA2e428F,0x8f85D8d9d232883d63c992DFf303C10DDA2e428F,ethereum,False,False,,,,HitBTC Deposit,evm,17690012.71435547,18073289.66748047,103645.14952149152,105319.65952149153,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xC333E80eF2deC2805F239E3f1e810612D294F771,0xC333E80eF2deC2805F239E3f1e810612D294F771,ethereum,False,False,B2C2 Group,fund,https://www.b2c2.com,,,12808098.877106044,11828332.189331055,69905.639344691,63515.91954999,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x4da27a545c0c5B758a6BA100e3a049001de870f5,0x4da27a545c0c5B758a6BA100e3a049001de870f5,ethereum,True,False,Aave,lending-decentralized,https://aave.com,Staked Aave (stkAAVE),evm,0.0,59863348.26016732,0.0,338835.48102996085,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x5A1b2aCd0c9992e14F2b6d8a326023E35a097A3a,0x5A1b2aCd0c9992e14F2b6d8a326023E35a097A3a,ethereum,True,False,0x,dex,https://0x.org,MainnetSettler,evm,32398362.84367867,32398362.65969444,185947.4422223373,185947.44222233727,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x118Bc4c55700db03Ea29A0d920D22221DC1A9620,0x118Bc4c55700db03Ea29A0d920D22221DC1A9620,ethereum,False,False,,,,,,25143300.625,0.0,132629.7415172425,0.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x927C6aaA6aAd7aF5252237af8B85be10B2DE0DBB,0x927C6aaA6aAd7aF5252237af8B85be10B2DE0DBB,ethereum,False,False,,,,,,100564783.49202363,100584107.24993145,545310.7546920307,545309.6061568003,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xf8191D98ae98d2f7aBDFB63A9b0b812b93C873AA,0xf8191D98ae98d2f7aBDFB63A9b0b812b93C873AA,ethereum,False,False,Wintermute,fund,https://www.wintermute.com/,Hot Wallet,evm,59732945.88628251,59697892.61213827,326552.26180749637,328664.477679221,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x4A4aaA0155237881FBD5C34BfaE16e985A7B068D,0x4A4aaA0155237881FBD5C34BfaE16e985A7B068D,ethereum,False,False,OKX,cex,https://okx.com,Hot Wallet,evm,26602200.70288086,26685690.412941933,146455.7673807,146622.67429559,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xfBd4cdB413E45a52E2C8312f670e9cE67E794C37,0xfBd4cdB413E45a52E2C8312f670e9cE67E794C37,ethereum,True,False,,,,,,41786342.471989125,40801599.65142852,227972.6888461084,221612.4911156721,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x80787af194C33b74a811f5e5c549316269d7Ee1A,0x80787af194C33b74a811f5e5c549316269d7Ee1A,ethereum,False,False,HitBTC,cex,https://hitbtc.com,Hot Wallet,evm,17243831.897045135,16768761.242675781,100836.52360715455,99041.27792275534,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x63242A4Ea82847b20E506b63B0e2e2eFF0CC6cB0,0x63242A4Ea82847b20E506b63B0e2e2eFF0CC6cB0,ethereum,True,False,Kyber Network,dex,https://kyber.network,Aggregator Executor V3,evm,15696712.472872207,15698854.017375927,90158.91339287172,90170.40299180817,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,199008850.6571045,173079635.42581087,1104743.665163285,948709.03675428,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,55369861.5,55283909.477516174,302925.76054118,303503.91432729,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xF21F6a09e488a7177C59e8E2d362aDec661E7689,0xF21F6a09e488a7177C59e8E2d362aDec661E7689,ethereum,False,False,,,,,,25233868.03125,0.0,132228.40927114806,0.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x372cAE7fA19b81A9786A9081704EA1e2DAD576b7,0x372cAE7fA19b81A9786A9081704EA1e2DAD576b7,ethereum,False,False,,,,,,17031690.6875,17040501.6875,91604.61257375,91604.61257375,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x091D1C972cb1648537a2Ba78eaBa371b1cE18336,0x091D1C972cb1648537a2Ba78eaBa371b1cE18336,ethereum,False,False,,,,,,0.0,10503735.682357788,0.0,58782.31729927,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,ethereum,True,False,CoW Protocol,dex-aggregator,https://cow.fi,Settlement,evm,118223359.94288388,118224086.48790857,665523.123298467,665518.0620143525,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x416Ec2cA21a38CbCFeAcD6a14532B3F348356d23,0x416Ec2cA21a38CbCFeAcD6a14532B3F348356d23,ethereum,False,False,,,,,,13219216.338116452,13153507.016002178,71201.36977951157,70828.5859857631,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xBA12222222228d8Ba445958a75a0704d566BF2C8,0xBA12222222228d8Ba445958a75a0704d566BF2C8,ethereum,True,False,Balancer,dex,https://balancer.fi,Vault,evm,84544944.81400315,83107264.70517597,469695.30977319495,461489.19426615065,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4,0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4,ethereum,False,False,Wintermute,fund,https://www.wintermute.com/,Binance Deposit,evm,71537224.0703125,71505366.31445312,393314.93252615,393314.93252615,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x46e946468f747D0E563527Bd069d4deD731F33A4,0x46e946468f747D0E563527Bd069d4deD731F33A4,ethereum,False,False,,,,,,24883943.0,0.0,132020.61090106465,0.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x33566c9D8BE6Cf0B23795E0d380E112Be9d75836,0x33566c9D8BE6Cf0B23795E0d380E112Be9d75836,ethereum,False,False,Galaxy Digital,fund,https://www.galaxy.com/,OTC,evm,22360534.1015625,22687091.780212402,127888.45555956,128019.36236941001,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xB0A27099582833c0Cb8C7A0565759fF145113d64,0xB0A27099582833c0Cb8C7A0565759fF145113d64,ethereum,False,False,OKX,cex,https://okx.com,Cold Wallet,evm,11303307.149414062,11662349.897216797,61859.33,64744.384613999995,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x91bf7e6FFA4608FA2280F81D2B23a8b8FB70b14B,0x91bf7e6FFA4608FA2280F81D2B23a8b8FB70b14B,ethereum,False,False,,,,,,39178265.388885885,39178265.41412334,210748.14415510962,210748.14415510965,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xe401A6A38024d8f5aB88f1B08cad476cCaCA45E8,0xe401A6A38024d8f5aB88f1B08cad476cCaCA45E8,ethereum,False,False,Wintermute,fund,https://www.wintermute.com/,Bybit Deposit,evm,16107977.984375,15780554.8984375,87939.99260203,85855.99260203,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xC17A40852E4BfE04Bc81Af355Fdf132C539bA753,0xC17A40852E4BfE04Bc81Af355Fdf132C539bA753,ethereum,False,False,,,,Binance Deposit,evm,10614888.109024048,10255362.390625,62944.454738108936,61628.63768651397,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x95FD84B34362178Ee6De1c138B745170875234e7,0x95FD84B34362178Ee6De1c138B745170875234e7,ethereum,True,False,,,,,,61305400.0,61305400.0,340000.0,340000.0,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x9bA0CF1588E1DFA905eC948F7FE5104dD40EDa31,0x9bA0CF1588E1DFA905eC948F7FE5104dD40EDa31,ethereum,True,False,TrustedVolumes,fund,,Market Maker,evm,25078617.62384186,24782919.329426058,142221.41801769898,142932.24619522784,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x91D40E4818F4D4C57b4578d9ECa6AFc92aC8DEbE,0x91D40E4818F4D4C57b4578d9ECa6AFc92aC8DEbE,ethereum,False,False,OKX,cex,https://okx.com,Hot Wallet,evm,24940262.930270284,23269632.19192338,139677.18597193467,129111.32836603999,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xE91B373212f8aE32925CbCf39AB3a7B0763C27C9,0xE91B373212f8aE32925CbCf39AB3a7B0763C27C9,ethereum,False,False,,,,Binance Deposit,evm,12452751.734375,12558247.828125,73270.418294,73945.960992,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,ethereum,False,False,Binance,cex,https://binance.com,Cold Wallet,evm,0.0,41184542.5,0.0,232061.867,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xBC8A0f5E41857292D12Ef620e2a5895ce65A5Ce0,0xBC8A0f5E41857292D12Ef620e2a5895ce65A5Ce0,ethereum,False,False,Wintermute,fund,https://www.wintermute.com/,OKX Deposit,evm,0.0,10748955.9375,0.0,59237.98015913,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xf3fB9691c4BFF980C0352339fb297c5bF52Dd354,0xf3fB9691c4BFF980C0352339fb297c5bF52Dd354,ethereum,False,False,,,,,,73000646.41506733,72993769.49848557,396674.20203587646,396678.90188257874,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xE9D05440ED65D6BF7Ccf44d0f1a747B11F31259b,0xE9D05440ED65D6BF7Ccf44d0f1a747B11F31259b,ethereum,False,False,,,,,,16765826.893597,17031690.6875,91504.61257375,91604.61257375,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,ethereum,True,False,Coinbase,cex,https://coinbase.com,Hot Wallet,evm,244094341.01733398,244180931.54574513,1296608.0816875114,1295820.9892905287,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xCD531Ae9EFCCE479654c4926dec5F6209531Ca7b,0xCD531Ae9EFCCE479654c4926dec5F6209531Ca7b,ethereum,False,False,Coinbase Prime,cex,https://www.coinbase.com/prime,Hot Wallet,evm,69661167.84529877,69797802.72637081,375995.60901919036,376462.6034253987,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x4FD01341D7AD9592E0627eD20952466aD9bB831F,0x4FD01341D7AD9592E0627eD20952466aD9bB831F,ethereum,False,False,Coinbase,cex,https://coinbase.com,Cold Wallet,evm,0.0,10409277.0,0.0,54705.04932268511,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xAD85405cbB1476825B78a021fa9E543bF7937549,0xAD85405cbB1476825B78a021fa9E543bF7937549,ethereum,False,False,Bybit,cex,https://bybit.com,Hot Wallet,evm,26249853.928907912,31942204.485501707,144298.58157074216,177141.18596521,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,ethereum,True,False,Symbolic Capital Partners,fund,https://symbolic.partners,MEV Bot,evm,12570480.90963149,12569570.165302277,68593.53979634712,68541.87013815486,2025-12-22 15:00:46,aave
https://intel.arkm.com/explorer/address/0x59c38b6775Ded821f010DbD30eCabdCF84E04756,0x59c38b6775Ded821f010DbD30eCabdCF84E04756,ethereum,True,False,Uniswap,dex,https://uniswap.org,UNI-AAVE 2,evm,0.0,10469104.439455561,0.0,58573.43896359811,2025-12-22 15:00:46,aave
