promedio,mediana,p5,p95,token_symbol
40.23269415607342,24.184559945256964,4.511752068783289,125.90841166524393,link
40.46840171933419,24.323530533676013,4.529242840135391,125.56039494711001,link
40.6023849069217,24.284854547215392,4.567908270874791,128.09919957549303,link
40.790130074547115,24.236565576552557,4.547915887365047,128.74123640353832,link
40.98926196354257,24.2678918032393,4.472583214232043,129.43208799927046,link
41.10989433330351,24.243237477635635,4.471565010472797,129.10973001216317,link
41.3007054164684,24.466200319370564,4.414070921176872,130.7590345797897,link
41.45201854947782,24.306309551717128,4.4195441059022205,130.66166189920324,link
41.64635831107479,24.51861377579499,4.44516591385603,133.05871254615045,link
41.78898308353104,24.528304053243033,4.449624508505211,133.10563232056688,link
41.940862810912996,24.548260191283106,4.4699541385149635,134.82613717553676,link
42.04776143647097,24.64071772527371,4.445587995321525,135.95228590449415,link
42.21355330427967,24.656312732836987,4.488378485942575,137.2865825293135,link
209.1601104736328,209.1601104736328,209.1601104736328,209.1601104736328,aave
217.40397738552363,213.14668240526822,-595.6900299245348,1039.1496119018823,aave
216.71611805913668,45.97284913760278,-1817.6897910231394,2666.5217136133897,aave
216.14425764670557,7.430025367400519,-4464.319812160404,5539.681240978211,aave
186.491827455668,2.3867334411846235,-9695.978761866132,10457.936455189852,aave
116.96013176166913,0.8304718982343271,-18965.48734592954,20436.475756069947,aave
670.2942722355567,-0.03539187703312672,-35409.28626437673,38477.86293852501,aave
3847.455724725262,-0.17895883553291758,-64554.359549441775,66070.98215157024,aave
8831.643646910139,-0.15118539912688495,-115279.93137138127,124226.38038892261,aave
21359.85740147869,0.6841260265940322,-190628.11589386538,217259.12947464615,aave
203.95239693611558,-1.5262574270048137,-410290.00390042696,313000.63267865265,aave
-2882.3230341088756,-1.5502354128258276,-608692.4555314438,605888.0751637252,aave
-50077.98535793813,-0.02148082710621419,-992009.3164643934,1046111.6997487409,aave
245381.05764063922,0.4512022572104267,-1678943.93739047,1805922.1464938857,aave
556854.0826504964,-0.7043816142311314,-2893651.5832371158,3003896.04529888,aave
-222683.25609808674,0.01786965308147772,-4831865.986413667,4983805.921544481,aave
-2480522.848993828,0.5443005525263567,-7846960.885891912,8232609.986378592,aave
190233.36106260985,0.008577480078032084,-13352489.957775034,13787288.952202141,aave
-5195778.899764746,0.04738461202201426,-24007381.20694933,21007364.094792508,aave
-43490917.60397898,-0.2121355794625987,-38110865.86135479,31293376.754973654,aave
-63130781.71578708,-0.669658495972747,-55179553.74808643,62500179.49663907,aave
-153812752.166826,-0.04209918558084303,-98458120.48038366,94019903.95859547,aave
44133301.80172046,-0.08304043928803076,-183701681.70016676,136514412.79609537,aave
119112865.26926135,-1.5539008901306288,-270278404.9280558,265383204.5013178,aave
-1882478575.296007,-0.3128634884452652,-362162621.4824235,469540192.4489658,aave
-2783986253.705985,-4.9196990582305045,-751564595.416648,601367165.6157466,aave
-3352768435.9695826,-0.6914572251129033,-1213560554.5738487,1095192727.9584587,aave
-11046053850.70327,-0.8918384660369264,-1656752420.3318176,1821677963.7327893,aave
-13903403454.926588,0.1052204372997333,-2860648984.9573917,2868656552.843456,aave
274535024903.0517,1.9150204877055153,-4883621654.03236,4684769853.208374,aave
20013411338.920277,-3.0335934824693114,-10499860785.116405,5463696114.832566,aave
283136960682.83826,-0.31286984229793785,-12599861724.325167,10115032486.821445,aave
527323068812.3253,-0.370323020124908,-17764705701.225483,19276592881.533894,aave
-1138545410028.032,0.35058243310549764,-29405593330.73807,28343449897.99414,aave
-8239506408488.774,-0.31166602998377196,-48483155421.707535,41870441976.09142,aave
-35489394951707.34,0.16261222096655611,-58586040255.262535,70031709401.94154,aave
-136130931593583.88,-0.4370881273740582,-90405374905.26155,130390863833.0561,aave
-181694225316560.97,-1.164420849711222,-128495029995.7315,205495992427.66946,aave
-284588032594486.3,0.2769551070146482,-242070367836.69336,266973618131.12744,aave
728300053304323.5,7.53597099949223,-443566714148.73114,350177818265.39417,aave
-1710695206909239.5,1.8073296189129158,-752884737190.8295,517833292649.774,aave
1716923189721876.8,2.0983775485100904,-1001478033513.0072,811943491734.3788,aave
1.119860789860553e+16,0.0015506793971957222,-1423745579730.3662,1463942259343.2563,aave
3.2775485873903316e+16,1.2329566063825848,-2082555470943.5964,2210226426353.705,aave
8.146593873796682e+16,29.082025130265162,-3915095792142.0166,3328337025984.0723,aave
1.3984884135578475e+17,9.996009917535428,-6158862205013.956,4530042019065.98,aave
1.4361158409512094e+17,32.525836619558376,-8997854171566.688,8246557250784.391,aave
3.670484871476631e+17,114.04160809674616,-13861588265839.111,13887962406141.635,aave
-9685067248384666.0,48.19197735036526,-24472025133280.973,22167176444926.066,aave
-8.143261381584635e+16,-0.025664909368162965,-42370612707494.66,24155622842200.71,aave
-3.971747667181636e+17,-5.901611900485336e-05,-64355867320720.555,39313502544315.39,aave
-1.7824976365667638e+18,0.179564393790889,-74671404331648.62,83195533381287.17,aave
-7.347879866513262e+18,-15.6281173265259,-110000567804632.39,118668582949697.19,aave
-8.218238922862054e+18,-63.50037670593905,-183787374181474.7,175565814631326.1,aave
3.269801281121044e+19,-0.9781388003240556,-284231035093505.44,217477682925247.0,aave
1.2892418350707796e+20,0.043587906417785975,-534039859307791.94,284424958899807.75,aave
-2.8494699272615533e+20,0.006653884661026501,-568780799876449.0,530598429871522.56,aave
-1.8360681420742558e+20,-0.0425987457131765,-776322929763970.8,1002716866855573.8,aave
2.0856887112135826e+20,-0.18170644487456378,-1144547891379857.5,1291863765398544.5,aave
-6.833435023816266e+20,-0.09572534721886061,-1960846378956345.5,1845003440702841.5,aave
-2.0207837997060325e+21,-4.3407520933448644,-3556469662808312.0,2441879610435539.5,aave
7.700254364872388e+20,34.99103836140881,-4650200398594546.0,3940114388021144.0,aave
1.4175033936319024e+21,0.008658383585227346,-6577474617027924.0,7133044741506979.0,aave
-4.047053903391374e+21,3.4011831921162763,-1.1918184699684038e+16,9531113237452574.0,aave
-1.2018026773186584e+22,0.17704099767089926,-1.7417497804655984e+16,1.5762919298254352e+16,aave
-7.440940863391269e+21,0.0003766854376367809,-2.315727156108335e+16,2.708232674468795e+16,aave
-5.549686731615351e+21,-0.12792660996513355,-3.897933913110474e+16,3.055224251762112e+16,aave
-3.46325116013386e+21,4.304103615405547,-6.9280751787442216e+16,5.12427205066212e+16,aave
-1.192141029748519e+22,0.33953870218493915,-1.1284044764599179e+17,8.021229961242582e+16,aave
-1.0628107591827577e+22,58.479207507623286,-1.3234075630119587e+17,1.3155321327294077e+17,aave
-4.599223623333315e+22,-1203.1696382678642,-2.588715564536237e+17,1.7296073046674246e+17,aave
-1.4669711230191641e+23,654.9044931885867,-4.1577248994363757e+17,2.7656463079847104e+17,aave
1.2532488134797804e+23,4079.1241419427674,-5.1226484921230246e+17,5.3534218189909235e+17,aave
5.590940412765196e+22,133.6263218840756,-1.0126283528924402e+18,6.174276807720197e+17,aave
1.1666975804905023e+23,-525.0938210747338,-1.254515575651957e+18,1.0957520773210291e+18,aave
1.9484319149169766e+23,-13.559471311562184,-1.6539061978627254e+18,1.7128407746492278e+18,aave
5.315698175398933e+22,4.0453131469846735,-2.4617401844575027e+18,2.431554488365321e+18,aave
1.590723653541168e+23,0.16233011189640684,-3.260742641715886e+18,3.984443408327692e+18,aave
1.9649621241307968e+23,1.078900942204195,-5.014884034782281e+18,5.284564628624393e+18,aave
3.493846258241499e+23,-0.5411632474091301,-1.0899891335233298e+19,5.590224685143452e+18,aave
7.011502877358206e+23,1016.9886576254305,-9.665663200242608e+18,1.386076266939508e+19,aave
-2.730047348905386e+24,549.5103371919706,-1.7167406949791916e+19,1.843622202810769e+19,aave
-7.172531007658885e+23,7.508384246986589,-3.004842200050003e+19,2.2799989840719843e+19,aave
-1.8930135437555375e+24,-1386.5097012987299,-4.316996004457186e+19,3.4966900073239642e+19,aave
-3.830455536032285e+24,-1459.939335888122,-7.149684532416745e+19,5.503681252037848e+19,aave
9.105772202647717e+24,-28672.976957309787,-1.4384549218553546e+20,5.946306305536219e+19,aave
1.4008920549307918e+25,13233.220289696597,-1.3200854338623998e+20,1.5403277268699785e+20,aave
-1.389005996815598e+25,491.97215799224216,-2.2086238635662593e+20,2.29785287041298e+20,aave
-6.119994043724043e+25,-47.37638195471669,-4.125814128339495e+20,2.6254032152673835e+20,aave
-1.636837778157075e+26,147.4844643211879,-5.0117332678671185e+20,4.205154603669542e+20,aave
-1.4873730393681594e+26,120.18514324364867,-5.938249218355667e+20,7.544755951314856e+20,aave
-5.168994660596504e+26,498317.21429573046,-6.614903764052414e+20,1.5089445477999184e+21,aave
-2.2297543127276592e+27,19968.351794796912,-1.0343225225846138e+21,2.0362376846939822e+21,aave
3.083431484658442e+27,-1455.383672492942,-2.4415055622266107e+21,2.1948068534250127e+21,aave
1.0476150420327025e+28,60.042794527389546,-2.791096593855063e+21,4.047825718263605e+21,aave
2.002578344569128e+28,-0.0022638441614517757,-4.999437890274326e+21,4.693671208776246e+21,aave
-7.2195062474065644e+28,-0.0004940288208962082,-6.58748526241399e+21,7.227763077145757e+21,aave
2.636132671592778e+27,468815.81886607315,-1.0753247955385624e+22,8.570322687069952e+21,aave
4.485124112649733e+27,218.21358074586882,-1.476946607133254e+22,1.1620370473707366e+22,aave
-1.7846639475686236e+28,427.81700335597884,-2.4097339442252166e+22,1.707221236744662e+22,aave
-2.622634867684775e+28,-0.03833239846703575,-2.9870175196106946e+22,2.7777888961712812e+22,aave
9.199210777091059e+27,441019.59780044726,-3.930500931220175e+22,5.164104697985228e+22,aave
5.2376563215940465e+28,55.205174891492504,-6.1110348940778865e+22,6.928154790204762e+22,aave
-7.287362472666516e+28,3.16003223871482,-9.545326941949179e+22,9.500232153761652e+22,aave
-1.1654820987280592e+29,-26646.998208383273,-1.1989005277508513e+23,1.685540635917371e+23,aave
-3.30131596271334e+28,-0.002495768542532397,-1.7469452682256664e+23,2.9598037484715882e+23,aave
4.811757734122179e+27,4508921.090515258,-2.3210510431114723e+23,5.450676799095073e+23,aave
3.145211665585304e+28,-36636.31552835455,-4.169211349775241e+23,5.305435559073848e+23,aave
4.7969646790566176e+28,-1524977.7379885418,-7.211452565005026e+23,6.362070406808722e+23,aave
1.6932638576748626e+30,5544.855117545014,-1.1771770570130109e+24,9.6495711698511e+23,aave
6.319458225530243e+29,384040.86202100455,-1.718032541841823e+24,1.695068899983262e+24,aave
1.0519941061311152e+30,40332.191639863435,-2.889324141138977e+24,2.2740844818683025e+24,aave
-2.6991584248522166e+30,-3339.76352035505,-4.205792400459737e+24,2.9052940050545575e+24,aave
-4.724146350695012e+30,-22.402306532162015,-4.70190905384263e+24,4.721566716329837e+24,aave
-2.6874263617281186e+30,-25029955.650242712,-6.2259120229886e+24,8.652475232577477e+24,aave
-2.27135100425537e+31,-10956914.350548679,-7.944342108427682e+24,1.3537795310353976e+25,aave
-2.6864055060603652e+31,108.18095271486516,-1.163255753015702e+25,2.275383804244387e+25,aave
-1.6158706723515567e+32,-96802.00838791003,-2.2803130527107862e+25,2.107005631840782e+25,aave
-4.588135917463986e+32,147206.09131553804,-3.884541032028045e+25,3.4851628835934815e+25,aave
5.101691593358793e+31,-44705016.67904134,-5.033704018330229e+25,5.83792363607521e+25,aave
6.423584364587189e+31,-1149382590.506494,-9.672952229627848e+25,5.121901143922467e+25,aave
3.236778920759335e+32,-6955.552566836253,-1.96832627597786e+26,7.411532365702699e+25,aave
4.94904944269831e+32,-4624040.826577526,-2.4111920927369863e+26,1.1386985491327837e+26,aave
-9.83497212088504e+31,-2817503.7948476756,-3.1016316209302e+26,2.0457769609500867e+26,aave
4.746987532189361e+32,7270.1259526510075,-3.4188576397237226e+26,4.4148777333383944e+26,aave
7.461297811626325e+32,-76598.57326190254,-6.950206993159968e+26,4.817860528521363e+26,aave
-2.2861927482267142e+33,-3529462.8118025563,-1.0361379595695721e+27,6.004795284641236e+26,aave
-2.968580485221538e+33,-155.2580079368446,-1.7073080600687886e+27,9.250675802924028e+26,aave
-7.149537634492854e+33,13267164.373278443,-1.843390076755416e+27,1.8182175895119023e+27,aave
-2.416609887586891e+34,11146649.480930433,-2.1291878926017484e+27,3.579699618538604e+27,aave
-1.5110473993051026e+33,-200932.59688912152,-3.3811638371959954e+27,6.009526296661002e+27,aave
-5.514943051503049e+34,112231311.41392674,-6.726956161584223e+27,5.921212036325607e+27,aave
6.7263060339510495e+34,13704.853600726594,-7.715384975055271e+27,8.545024341306681e+27,aave
-7.189348762836791e+35,-11691819.164966878,-1.0806434326673331e+28,1.483594186268037e+28,aave
-8.026662521295102e+35,-5888492.079711989,-1.890991128222221e+28,1.7647875991197159e+28,aave
-1.6063423116404117e+36,-204048184.77317834,-4.208707446792552e+28,1.879608138585527e+28,aave
-1.5108262628538777e+36,-2417035447.383924,-4.788139679874654e+28,3.299917254193862e+28,aave
6.90590255201941e+36,-6647.59876624045,-7.642289882554773e+28,6.077470679802e+28,aave
-9.381530388375885e+36,10306.533955498295,-6.894593660726816e+28,1.5280854432587893e+29,aave
-4.9014015948719e+37,-1868255158.2190363,-1.5904883916446827e+29,1.700941008726429e+29,aave
-2.1432236679443577e+38,-33266287.73743353,-2.4808527282569544e+29,2.6676356595692807e+29,aave
-6.013962523487803e+38,-717220130.8123212,-4.642951602120546e+29,2.47979220356486e+29,aave
7.467572502039199e+38,-614215.7865142887,-5.737552891018432e+29,4.3604178249763325e+29,aave
3.238769490938308e+39,-3805574830.395751,-9.410716493429009e+29,4.998192066899206e+29,aave
1.2754242397791996e+40,-17458368011.226673,-1.1708040561005681e+30,9.270369785240647e+29,aave
2.1706647128934634e+40,-687140.4842094332,-1.1400996367479118e+30,1.9487882908657586e+30,aave
6.415508953485801e+40,194396922.61368132,-1.7114828603972024e+30,2.3706782290487494e+30,aave
-1.0044486046655254e+41,21975667.08546672,-2.882657272878017e+30,3.230948783330351e+30,aave
2.3685193035382823e+41,-95278570.47693467,-6.500239554155714e+30,3.2859549299654465e+30,aave
7.464076891795919e+41,19998558797.98576,-6.728056760338144e+30,5.471831136378972e+30,aave
6.291616586216293e+41,-98215503.15328301,-1.3760998695095308e+31,5.394765391039497e+30,aave
-1.3640584163245526e+42,-1025301903.2555237,-1.5062536878053519e+31,1.0185585529427578e+31,aave
-1.1579180148026783e+42,335076808.9530796,-1.0632234120237588e+31,2.6595485036571862e+31,aave
3.282011229224145e+42,63023190450.37422,-1.5546998366441545e+31,3.2613812061789386e+31,aave
2.8595297507100285e+42,221167112.06755832,-3.0091131681082095e+31,5.290819929589977e+31,aave
5.183717257371185e+42,2922555461.4697084,-7.119074314756588e+31,3.6015293653559795e+31,aave
2.168700820594801e+43,90570342.31425424,-9.756872264468784e+31,5.944438408612651e+31,aave
6.314806879185423e+43,15505453894.843342,-1.3913298858954419e+32,9.576987507287505e+31,aave
1.3602410953693413e+44,4647095051.468767,-1.7879901189731557e+32,1.4287270718543444e+32,aave
-2.60784373501495e+44,461595.3130412095,-2.522626325659809e+32,2.1434931284837898e+32,aave
-4.097528369769758e+44,5437.789063016313,-3.411431903296323e+32,3.504832287163019e+32,aave
8.613654471507568e+44,2051974969.8363461,-4.141652350213322e+32,8.77740090632544e+32,aave
-6.051449736686816e+44,623828262.246055,-6.568447223070671e+32,1.1366512346238217e+33,aave
-3.476455609612133e+45,5234127134.8551655,-1.0529862599044081e+33,1.8100124602917102e+33,aave
-1.3089218080523245e+45,28423198.212040015,-1.1129178127771422e+33,2.5719026184469235e+33,aave
-9.058018625667504e+44,-86886478.14411101,-1.5999827631041734e+33,3.7889756074745814e+33,aave
-3.2643412505137786e+44,-185442135.45524928,-2.4879334410292502e+33,4.865944740508857e+33,aave
3.175064705165288e+44,42698879.671112716,-6.136862704073154e+33,4.404253759026138e+33,aave
4.795484011240598e+44,-81095635.14120394,-6.371635026732307e+33,6.921296815225104e+33,aave
9.397602510872484e+44,2596641153.592969,-6.578609987009264e+33,1.2233746145154335e+34,aave
2.3458847524075918e+45,-70486688.06940517,-1.2527439564754029e+34,1.4871964070862213e+34,aave
7.253901324326353e+45,491966048102.89905,-1.97211917742885e+34,2.8798017310225472e+34,aave
-2.314305146984626e+46,-5518773044200.875,-3.2205985304424156e+34,4.0261945408354247e+34,aave
4.649900129702034e+46,-29618261803.23011,-6.61823621827444e+34,4.220128704007689e+34,aave
1.3365535747003459e+47,-78551218747.51187,-8.531576939654042e+34,6.99573107068399e+34,aave
3.3176135315170477e+47,-388591977.00822204,-9.452073455969947e+34,1.3141570792289821e+35,aave
4.363455197496965e+47,-388443412791.8202,-1.4834476240993609e+35,1.970518732736136e+35,aave
1.7537147850396337e+48,-1390827755.578946,-1.743347683538551e+35,3.631496842193331e+35,aave
-2.6463384431637982e+48,51023337053.448494,-2.6975637981642653e+35,5.059919040818412e+35,aave
-1.1584144224880544e+49,158403654.2508187,-4.021977968751753e+35,5.56864629015856e+35,aave
-1.2948297474902675e+49,-704889834.7928889,-6.288802359177371e+35,5.395378184379828e+35,aave
-5.701923558850764e+49,-13499667.556441873,-7.398310933182882e+35,1.3085896265496882e+36,aave
-9.31068170102175e+49,42796411015277.14,-9.555577347954711e+35,2.3366808176492818e+36,aave
-2.6843709613421433e+50,-649524346214.0215,-1.918424015649152e+36,2.641741523949776e+36,aave
-3.3537738190293784e+50,-20319336823257.0,-3.258396303241013e+36,2.906591476804714e+36,aave
-1.3264371694345343e+50,5333480886.416033,-5.122560217628821e+36,3.8633557488626116e+36,aave
-1.791734085277402e+50,192187938830292.28,-5.67415683310615e+36,6.525818394019256e+36,aave
-2.523252289476956e+50,2515222278.1558123,-6.410501717961252e+36,1.3675047598428896e+37,aave
-2.539519637685785e+50,54799998434.20665,-8.272060785463154e+36,1.9035548866373852e+37,aave
2.6393173762079658e+50,45134910891.3638,-2.1398777572847626e+37,1.6930359066370159e+37,aave
-1.5290755149084764e+50,176265568787.93872,-3.3971629505343115e+37,3.564816446058739e+37,aave
-3.255584018572452e+50,7329001320280.361,-3.99101416823288e+37,5.193162190757282e+37,aave
6.940683670760927e+50,74769150423724.66,-7.29869791969464e+37,6.914976328980466e+37,aave
-1.5231705350744118e+51,246973785164.46704,-1.3164769462784312e+38,9.900241019996631e+37,aave
-3.5870456909539464e+51,-10032889691.363422,-1.5621622909906556e+38,1.0671278035300345e+38,aave
9.464334552647585e+50,791673141.3680522,-2.4247702563040643e+38,1.7188164101161687e+38,aave
2.273978578350187e+51,-176163.94482614816,-2.8362192713858335e+38,3.281201334363389e+38,aave
-3.848706470529716e+51,18329438581.34192,-3.503633581553097e+38,4.412765608938144e+38,aave
1.1491860055683278e+52,6806113274.753159,-6.325307570089266e+38,6.731433034169231e+38,aave
3.723441554439522e+52,154492493391808.38,-6.208731382430866e+38,1.628893507378445e+39,aave
-3.173293918730375e+52,1000592379874465.5,-7.945370300963747e+38,2.5245136895799128e+39,aave
9.445312416378604e+52,7298076774786686.0,-1.2203057283623843e+39,3.129705493422914e+39,aave
-5.298587658558214e+53,5.264975333921987e+16,-2.3627188977718086e+39,3.477436478533031e+39,aave
8.680963441530897e+53,15209531749.919964,-3.8609727520963453e+39,4.607193096617734e+39,aave
4.804010489716115e+52,-1991900218000244.5,-7.759258794375837e+39,6.039600498372957e+39,aave
-1.9007283823041296e+53,-1.6130979034006964e+16,-1.463335861331634e+40,6.445539839507548e+39,aave
-4.933642520726503e+53,-2.0988989244023311e+18,-2.405732460273005e+40,6.555518234440876e+39,aave
-9.352524328021517e+53,-6378734219367586.0,-3.7528397979797536e+40,1.0246940084999594e+40,aave
-5.372318884281481e+51,-650719315399110.5,-3.791772117789245e+40,2.219678625895072e+40,aave
9.364472747332411e+51,43274829435237.14,-3.456101553289286e+40,3.818849830824512e+40,aave
1.383358336479261e+52,1400199373017265.0,-5.905470780966794e+40,5.598067704711412e+40,aave
1.2394801865550266e+52,410670503410824.06,-1.0322410613446957e+41,7.96021903385122e+40,aave
-2.1268133129874202e+51,291504650.0521436,-9.107523143264447e+40,1.4420920009049493e+41,aave
-8.771799618945964e+51,-456665102758922.5,-1.8286861399909665e+41,1.3945884408994266e+41,aave
-4.4122763924534034e+52,-2284383910702942.0,-2.8232312133574362e+41,1.5950748574615312e+41,aave
-5.865826483221791e+52,1797979093503951.0,-4.078174566041488e+41,2.387185215616876e+41,aave
-1.1429634693998073e+53,66813007871.09103,-4.363552369941065e+41,4.587620731658466e+41,aave
-3.6786066139667577e+53,-26111812527486.305,-8.129238626526927e+41,7.191219245832831e+41,aave
-6.6580280731666985e+53,-72369671863.68414,-9.595273187348175e+41,1.483324442989211e+42,aave
1.0753404851997624e+54,-339390939834064.6,-1.895761656306369e+42,1.3585965570908507e+42,aave
-5.3839038934548453e+54,-79728527178528.66,-3.4686375123159975e+42,1.7932440715581888e+42,aave
-3.331898532223335e+54,-4211341367504901.5,-4.741789314075432e+42,2.7393818234443887e+42,aave
-8.041480749949186e+54,-1215588281874436.2,-5.900860374854075e+42,4.7151584952269484e+42,aave
-5.378382519230054e+55,23105090585.647392,-5.453880084572312e+42,1.0179766976807405e+43,aave
9.349771167453946e+55,6900614694416.136,-9.398283228612732e+42,1.5206489211015781e+43,aave
-1.183281525074367e+56,-1152867363604.814,-1.9488559211083304e+43,1.3493765271422693e+43,aave
1.5755527511256607e+56,-39526197640.762146,-1.5077671534182037e+43,2.705689898160131e+43,aave
-8.24278125170859e+56,-4208983557970.5776,-3.7988156665461894e+43,2.2627448599003876e+43,aave
-7.15403278454543e+56,-7899523395730635.0,-4.3194295010266892e+43,5.085235794673187e+43,aave
-8.611870338125981e+56,-1.382682220064867e+18,-9.835523860704415e+43,4.987978103786665e+43,aave
1.6251926453694818e+56,-1386757681697761.2,-1.3810823394936097e+44,8.162885292614407e+43,aave
4.40751080536809e+57,2.7736380506766714e+17,-1.3641157745761554e+44,1.61227310426641e+44,aave
2.0247557981410486e+58,6.71669595690385e+18,-1.7063295383762509e+44,2.8151786733767795e+44,aave
5.977494164312459e+58,4.972465418139336e+16,-2.4596778914958465e+44,4.4243902446291815e+44,aave
1.3008720017871924e+59,6264186473669023.0,-3.479787580551388e+44,6.372034930082645e+44,aave
7.151213550737657e+58,-2458278730297906.0,-5.9649421329519055e+44,5.11649377595612e+44,aave
-1.8456544552323448e+59,-3495190386293672.0,-1.0384465256114818e+45,8.888405189389595e+44,aave
-8.075327492703377e+59,-723498579628091.8,-1.4485268262777688e+45,1.0511276868076584e+45,aave
-4.691935402235124e+60,-1.5809532799831319e+19,-1.9691145709365534e+45,1.3938206330535951e+45,aave
-1.38718155239891e+61,-563083802362155.6,-3.212234584665281e+45,1.670018236861348e+45,aave
-1.8617769137397835e+61,292661356628451.75,-4.2908794094929815e+45,3.309709063921013e+45,aave
8.816151052988591e+60,7.199671324321606e+16,-8.90976933130646e+45,3.1712244135895915e+45,aave
2.579063883361245e+61,3484179681922954.0,-1.0553090704783505e+46,6.025627824489468e+45,aave
4.984698076378227e+61,-4.785368964904582e+16,-9.220983781106237e+45,1.4859552606698558e+46,aave
5.229677294519957e+61,1.3122325917018348e+16,-1.0308078751199918e+46,2.7268704109000446e+46,aave
9.604428635825668e+61,39925499538198.34,-2.1785942597476544e+46,2.453962106572062e+46,aave
-1.2156071776111066e+62,1.3837557889293888e+17,-2.665300807071402e+46,4.987757724514386e+46,aave
-1.6783920500379722e+62,-2.2005454236779975e+19,-2.726109561234623e+46,7.842390587085857e+46,aave
-1.870843865393022e+62,-2.641526601659193e+18,-4.798712548527329e+46,8.523727563720099e+46,aave
1.4646054187032997e+62,1.2572534613935935e+19,-8.302436114661953e+46,1.1815967724281393e+47,aave
5.452694178013806e+61,3.5220389455782502e+19,-1.2457939703278721e+47,1.4028376672325644e+47,aave
3.203871035722919e+62,210719051228214.7,-2.2355757277268723e+47,1.5680604705738975e+47,aave
-1.1891681128291385e+63,461126071912.08405,-2.966466753078629e+47,3.069407679448534e+47,aave
5.869237195737858e+62,-2.0042775154456416e+17,-4.792147912644922e+47,3.8562146952678465e+47,aave
3.1300530343255998e+63,7.685715618884171e+16,-7.685925449134303e+47,5.276864853116861e+47,aave
8.101951437977766e+63,123642963636422.28,-1.0259728067482403e+48,8.085854197960113e+47,aave
-2.5071702383102921e+64,5.800077863174377e+19,-8.135573707899386e+47,2.069642130012017e+48,aave
-8.513718861296807e+64,2.875477201381879e+21,-1.6012591080452162e+48,3.812975797817664e+48,aave
9.294285785935723e+64,3.0058067849640503e+22,-2.999120016645691e+48,3.93445506323324e+48,aave
2.727006218066504e+65,-3.4631383516825717e+21,-6.056920382101329e+48,3.495893141587938e+48,aave
-7.781734443169606e+65,-1.8940333289006153e+22,-7.57406893327927e+48,5.327181005348156e+48,aave
-7.844047888840722e+65,-2.5442243569894765e+21,-1.4569293772739182e+49,4.8799472035077387e+48,aave
1.766505346553171e+66,-2.7731628960175597e+22,-1.3367957166197857e+49,1.196186716188513e+49,aave
-4.9270257667568724e+66,-4.579872113980413e+23,-2.7097899931803777e+49,1.1108424848480533e+49,aave
1.1951525959731218e+66,-2.5570793146000527e+20,-3.2063494778220196e+49,2.4808775698932787e+49,aave
9.31818057028745e+66,-3228331494422276.0,-4.3388758918602263e+49,3.358421648636072e+49,aave
-2.179211795858448e+66,-5.466295258049713e+19,-5.812604655795536e+49,6.05599215835838e+49,aave
-5.244367254774843e+66,-1.5818274970401123e+23,-6.160027678138637e+49,1.1231698178649968e+50,aave
-2.9045748266263326e+67,2.4693257729128745e+18,-7.500365368951742e+49,1.5648728516603119e+50,aave
6.812645721922259e+67,2.5088043947237856e+22,-1.2489826028094407e+50,3.2048067244970405e+50,aave
