d,unixTs,cdd90dma
2024-02-07,1707264000,12479784.1434
2014-06-07,1402099200,2540072.5178
2017-10-07,1507334400,19138292.9521
2019-07-12,1562889600,10256008.6967
2019-07-02,1562025600,9983279.3075
2019-07-08,1562544000,10124432.0194
2019-07-09,1562630400,10119258.5266
2019-07-13,1562976000,10080253.4277
2019-07-14,1563062400,10087944.3443
2019-07-15,1563148800,10105985.4958
2020-04-28,1588032000,7769342.6549
2020-04-29,1588118400,7912822.1300
2020-04-30,1588204800,7897499.7744
2020-05-01,1588291200,7915826.6956
2020-05-02,1588377600,7842154.9026
2020-05-03,1588464000,7308953.4003
2019-07-11,1562803200,10226319.3142
2020-05-05,1588636800,7283674.8167
2020-05-06,1588723200,7140136.9507
2020-05-07,1588809600,7198683.7267
2020-05-09,1588982400,7278614.4574
2020-05-10,1589068800,7056387.1026
2020-05-11,1589155200,7045593.3125
2020-05-12,1589241600,7037967.4186
2020-05-13,1589328000,7002168.6000
2020-05-14,1589414400,7005272.3886
2020-05-15,1589500800,7023432.1054
2020-05-16,1589587200,7043453.4837
2020-05-17,1589673600,7029794.9722
2020-05-18,1589760000,7020663.4050
2020-05-19,1589846400,6992799.5742
2020-05-21,1590019200,6935420.0609
2020-05-23,1590192000,6938318.5505
2020-05-24,1590278400,6927958.1098
2020-05-25,1590364800,6749996.7471
2020-05-26,1590451200,6730091.9787
2020-05-27,1590537600,6731173.9596
2020-05-29,1590710400,6737881.5856
2020-05-30,1590796800,6723528.7135
2020-05-31,1590883200,6647460.9689
2020-06-01,1590969600,6672330.3039
2020-06-02,1591056000,6721938.4739
2020-06-03,1591142400,6688815.0034
2020-06-04,1591228800,6693136.6526
2020-06-06,1591401600,6740141.8952
2020-06-07,1591488000,6634931.6617
2020-06-08,1591574400,6668820.5621
2020-06-09,1591660800,6520320.6201
2020-06-10,1591747200,6226640.3886
2020-06-11,1591833600,5920370.4390
2020-06-12,1591920000,5816265.2655
2020-06-13,1592006400,5775274.4726
2020-06-14,1592092800,5650950.5496
2020-06-15,1592179200,5549258.5557
2020-06-22,1592784000,5599745.2521
2020-06-23,1592870400,5633219.7570
2020-06-24,1592956800,5703012.3887
2020-06-26,1593129600,5762138.1574
2020-06-27,1593216000,5753883.9212
2024-02-25,1708819200,13341241.9931
2013-05-31,1369958400,4729226.2156
2014-04-26,1398470400,5460076.3525
2017-09-15,1505433600,18300561.1618
2019-08-24,1566604800,12427030.8009
2019-09-13,1568332800,11642546.2223
2019-09-14,1568419200,11593515.9604
2019-09-15,1568505600,11549101.2484
2019-09-17,1568678400,11408078.8494
2019-09-18,1568764800,11497353.3800
2019-09-20,1568937600,11358509.2920
2020-06-28,1593302400,5753980.2413
2020-06-29,1593388800,5771781.5624
2020-06-30,1593475200,5811869.9422
2020-07-01,1593561600,5808862.7709
2020-07-02,1593648000,5818301.6390
2020-07-03,1593734400,5828580.6198
2020-07-04,1593820800,5830320.6061
2020-07-06,1593993600,5756413.1135
2020-07-07,1594080000,5801537.4667
2020-07-08,1594166400,5874364.7631
2020-07-10,1594339200,5878005.6537
2020-07-11,1594425600,5886752.2891
2020-07-12,1594512000,5911100.1565
2020-07-13,1594598400,5934359.5072
2020-07-14,1594684800,5996929.5557
2020-07-15,1594771200,6067759.3562
2020-07-16,1594857600,6054907.2552
2020-07-17,1594944000,6088823.5882
2020-07-18,1595030400,6064342.9806
2020-07-19,1595116800,6049808.9533
2020-07-20,1595203200,6039516.8099
2020-07-22,1595376000,6079900.4979
2020-07-24,1595548800,6115728.3953
2020-07-25,1595635200,6121036.3204
2020-07-26,1595721600,6114939.1480
2020-07-27,1595808000,6221464.9455
2020-07-28,1595894400,6229707.1384
2020-07-29,1595980800,6224205.8554
2020-07-30,1596067200,6286255.2717
2020-07-31,1596153600,6405277.4146
2020-08-01,1596240000,6419140.9953
2020-08-02,1596326400,6465300.2187
2020-08-03,1596412800,6577387.7035
2020-08-04,1596499200,6580037.1472
2020-08-06,1596672000,6506722.0330
2020-08-07,1596758400,6557415.2493
2020-08-08,1596844800,6543616.7505
2020-08-09,1596931200,6506456.0435
2020-08-10,1597017600,6515107.9071
2020-08-11,1597104000,6517319.3875
2020-08-12,1597190400,6575771.2344
2020-08-13,1597276800,6562867.8148
2020-08-14,1597363200,6606343.4748
2020-08-20,1597881600,6783089.9427
2020-08-22,1598054400,6830690.8058
2020-08-23,1598140800,6828120.8134
2020-08-24,1598227200,6836549.5858
2020-08-26,1598400000,6916602.8862
2022-03-01,1646092800,9119157.5492
2023-03-06,1678060800,6922295.3201
2014-04-15,1397520000,5402165.8387
2010-08-29,1283040000,81062.8708
2017-09-03,1504396800,19693946.2052
2019-09-04,1567555200,11228613.9232
2019-11-21,1574294400,8309205.9476
2019-11-22,1574380800,8515785.1566
2019-11-23,1574467200,8604008.4576
2019-11-24,1574553600,8772278.7882
2019-11-25,1574640000,8808163.0507
2019-11-26,1574726400,8844635.5870
2019-11-27,1574812800,8917648.1900
2020-08-27,1598486400,6898043.0989
2020-08-28,1598572800,6926132.0913
2020-08-29,1598659200,6891169.2293
2020-08-30,1598745600,6725975.0193
2020-08-31,1598832000,6706003.3014
2020-09-03,1599091200,6922387.3295
2020-09-04,1599177600,7019076.2218
2020-09-05,1599264000,7038371.8421
2020-09-06,1599350400,6960299.8902
2020-09-07,1599436800,6959576.0101
2020-09-08,1599523200,6944721.2172
2020-09-09,1599609600,6974407.1648
2020-09-10,1599696000,7018615.0341
2020-09-11,1599782400,7072483.2919
2020-09-12,1599868800,7092776.8573
2020-09-13,1599955200,7064080.0512
2020-09-14,1600041600,7067035.4074
2020-09-15,1600128000,7072654.3484
2020-09-16,1600214400,7089264.8226
2020-09-18,1600387200,7211646.7839
2020-09-19,1600473600,7269106.1372
2020-09-20,1600560000,7285521.7133
2020-09-21,1600646400,7251393.6752
2020-09-22,1600732800,7188386.5965
2020-09-23,1600819200,7215818.1887
2020-09-24,1600905600,7180442.5192
2020-09-25,1600992000,7239775.2129
2020-09-26,1601078400,7240507.8805
2020-09-27,1601164800,7237622.0384
2020-09-28,1601251200,7166582.7210
2020-09-29,1601337600,7301899.5178
2020-09-30,1601424000,7385521.4111
2020-10-01,1601510400,7395450.6739
2020-10-02,1601596800,7503717.7767
2020-10-04,1601769600,7501271.5881
2020-10-05,1601856000,7466138.3936
2020-10-06,1601942400,7381746.6524
2020-10-07,1602028800,7462342.9226
2020-10-08,1602115200,7513738.9361
2020-10-09,1602201600,7586711.1673
2020-10-10,1602288000,7551806.0188
2020-10-11,1602374400,7553830.4584
2020-10-12,1602460800,7545175.6366
2020-10-13,1602547200,7447792.2635
2020-10-14,1602633600,7530457.4005
2020-10-15,1602720000,7560929.0523
2023-01-16,1673827200,11049519.0785
2014-03-08,1394236800,5829287.7994
2020-01-29,1580256000,6962379.7800
2020-10-30,1604016000,8338310.0696
2022-02-27,1645920000,8705924.7890
2023-01-15,1673740800,11461349.9829
2024-03-04,1709510400,14874060.0000
2012-01-16,1326672000,1229232.9024
2020-02-02,1580601600,6815561.5896
2020-02-06,1580947200,7100057.6860
2020-02-07,1581033600,7136132.2379
2020-02-10,1581292800,7481423.1502
2020-02-11,1581379200,7215061.5731
2020-02-12,1581465600,7238889.3117
2020-02-13,1581552000,7258236.7887
2014-02-19,1392768000,5679690.4602
2020-02-14,1581638400,7305557.6324
2020-02-15,1581724800,7350546.5252
2020-02-16,1581811200,7237402.6616
2020-10-16,1602806400,7579375.6417
2020-10-17,1602892800,7564299.2948
2020-10-19,1603065600,7679101.4256
2020-10-26,1603670400,8301156.3937
2020-10-27,1603756800,8332047.9703
2015-10-23,1445558400,3692214.7088
2020-10-28,1603843200,8355855.0424
2020-10-29,1603929600,8337489.4593
2010-09-05,1283644800,87136.9943
2024-11-21,1732147200,12424292.3772
2017-08-21,1503273600,19811630.2272
2018-11-30,1543536000,6825471.2930
2019-11-13,1573603200,8305581.8739
2020-01-21,1579564800,7031436.3539
2020-01-22,1579651200,7016673.9562
2020-01-23,1579737600,7014250.9270
2020-01-24,1579824000,7088994.1985
2020-01-25,1579910400,7074633.7502
2020-01-26,1579996800,6965027.7818
2020-01-27,1580083200,6913781.0338
2020-01-28,1580169600,6926384.0883
2020-01-30,1580342400,6680751.9611
2020-01-31,1580428800,6759600.8522
2020-02-01,1580515200,6760221.0112
2020-02-03,1580688000,7095625.7763
2020-02-04,1580774400,6957295.0434
2020-02-05,1580860800,6915239.2401
2020-02-08,1581120000,7221163.9528
2020-02-09,1581206400,7247718.8486
2020-10-24,1603497600,8534571.7623
2020-10-25,1603584000,8459756.9626
2019-12-10,1575936000,8102104.1258
2013-06-12,1370995200,4515908.8041
2025-01-13,1736726400,18598586.8611
2025-01-06,1736121600,18996084.8668
2024-12-31,1735603200,19572425.4536
2025-02-02,1738454400,19710771.3207
2025-01-26,1737849600,19904389.4580
2025-04-08,1744070400,11509491.7209
2025-02-17,1739750400,18612923.8576
2019-12-06,1575590400,8150245.2168
2020-02-21,1582243200,7039556.6031
2020-02-22,1582329600,6850859.0317
2020-02-23,1582416000,6744247.8426
2020-02-24,1582502400,6699793.9211
2020-02-25,1582588800,6805963.7232
2020-02-26,1582675200,6849491.0682
2020-02-27,1582761600,6855765.8898
2020-02-28,1582848000,6884029.4305
2020-10-31,1604102400,8327703.4273
2020-11-01,1604188800,8263812.4425
2020-11-02,1604275200,8402079.4675
2020-11-03,1604361600,10563458.3997
2020-11-04,1604448000,10537311.5221
2020-11-05,1604534400,10551190.6541
2020-11-06,1604620800,10692875.7652
2020-11-07,1604707200,10769972.0752
2020-11-08,1604793600,10969680.3750
2020-11-09,1604880000,11044893.4189
2020-11-10,1604966400,11024219.5061
2020-11-12,1605139200,11192196.7863
2020-11-13,1605225600,11308148.8050
2020-11-15,1605398400,11253742.9736
2020-11-16,1605484800,11313956.6703
2020-11-17,1605571200,11438501.7217
2020-11-18,1605657600,11640740.3524
2020-11-19,1605744000,11708312.4224
2020-11-20,1605830400,11978869.5972
2020-11-21,1605916800,12127641.6592
2020-11-22,1606003200,12170623.5308
2020-11-23,1606089600,12200111.6416
2020-11-24,1606176000,12346487.1857
2020-11-25,1606262400,12434425.4861
2020-11-26,1606348800,12755146.4012
2020-11-27,1606435200,12945370.9811
2020-11-28,1606521600,12953007.0410
2020-11-30,1606694400,13031920.5261
2020-12-02,1606867200,13305443.5706
2020-12-03,1606953600,13327846.4355
2020-12-04,1607040000,13430563.5090
2020-12-05,1607126400,13431956.3023
2020-12-06,1607212800,13449437.6060
2020-12-07,1607299200,13551912.4422
2020-12-08,1607385600,13599064.9489
2020-12-09,1607472000,13662065.1434
2020-12-10,1607558400,13751622.7082
2020-12-11,1607644800,14025516.5341
2020-12-12,1607731200,14192923.3893
2020-12-13,1607817600,14478093.6428
2020-12-15,1607990400,14572040.3918
2020-12-16,1608076800,14696844.3830
2020-12-17,1608163200,14878305.7155
2023-01-04,1672790400,11003994.7470
2010-09-06,1283731200,87744.9160
2010-09-12,1284249600,87490.0543
2019-11-20,1574208000,8354254.6284
2020-04-19,1587254400,8030273.9675
2020-04-20,1587340800,8031674.8983
2020-04-21,1587427200,8011285.4258
2020-04-22,1587513600,7943239.5124
2020-04-23,1587600000,7889002.4229
2020-04-24,1587686400,7910949.2093
2020-10-22,1603324800,7988786.4542
2020-12-18,1608249600,15122042.5655
2020-12-19,1608336000,15181184.6075
2020-12-20,1608422400,15350487.1644
2020-12-21,1608508800,15475789.5668
2020-12-22,1608595200,15826753.7354
2020-12-23,1608681600,16000370.6902
2020-12-24,1608768000,16073432.4583
2020-12-25,1608854400,16078462.6494
2021-01-09,1610150400,19801574.3809
2021-01-10,1610236800,19915298.5072
2021-01-11,1610323200,20116706.2343
2021-01-13,1610496000,20213500.4085
2021-01-14,1610582400,20295368.7918
2021-01-16,1610755200,20528312.5525
2021-01-17,1610841600,20424878.5825
2021-01-18,1610928000,20463503.1168
2021-01-19,1611014400,20486945.7938
2021-01-20,1611100800,20258986.9934
2021-01-21,1611187200,19847120.6284
2021-01-22,1611273600,19827304.8430
2021-01-23,1611360000,19815106.2375
2021-01-24,1611446400,19810914.2436
2021-01-25,1611532800,19781168.8952
2021-01-26,1611619200,19716891.6542
2021-01-28,1611792000,20033652.5244
2021-01-29,1611878400,20132131.5733
2021-01-30,1611964800,20128072.4783
2021-01-31,1612051200,20092372.5633
2021-02-01,1612137600,17954205.6270
2021-02-03,1612310400,17853163.5966
2021-02-04,1612396800,17824340.2982
2021-02-05,1612483200,17904927.1509
2021-02-06,1612569600,17739933.4502
2021-02-07,1612656000,17871572.4425
2021-02-08,1612742400,17952656.6586
2021-02-09,1612828800,18057528.4113
2021-02-10,1612915200,18028273.8120
2021-02-11,1613001600,18002306.4650
2021-02-13,1613174400,18048532.5620
2021-02-19,1613692800,17798377.2236
2021-02-20,1613779200,17889233.9199
2021-02-21,1613865600,17910618.8457
2021-02-22,1613952000,17798628.2145
2022-12-04,1670112000,10313035.7705
2024-06-28,1719532800,15836269.3903
2010-10-03,1286064000,201574.9052
2019-11-14,1573689600,8306128.1820
2020-06-16,1592265600,5555214.6726
2020-06-17,1592352000,5514365.1283
2020-06-18,1592438400,5585953.0948
2020-06-19,1592524800,5595692.2151
2020-06-20,1592611200,5598963.2198
2020-06-21,1592697600,5573297.7701
2021-02-23,1614038400,17999512.1931
2021-02-25,1614211200,17880773.3991
2021-02-26,1614297600,18023538.5185
2021-02-27,1614384000,18025579.0520
2021-02-28,1614470400,17876121.2437
2021-03-01,1614556800,17717755.9106
2021-03-02,1614643200,17667391.4329
2021-03-03,1614729600,17562577.5023
2021-03-04,1614816000,17496745.3376
2021-03-05,1614902400,17594274.4294
2021-03-06,1614988800,17581956.0089
2021-03-07,1615075200,17473042.7909
2021-03-08,1615161600,17573868.5647
2021-03-09,1615248000,17528236.1320
2021-03-10,1615334400,17459790.6323
2021-03-13,1615593600,17222411.8059
2021-03-14,1615680000,17277177.1740
2021-03-15,1615766400,17228689.3259
2021-03-16,1615852800,17168360.9986
2021-03-17,1615939200,17011428.7809
2021-03-18,1616025600,16731801.0021
2021-03-19,1616112000,16642631.1322
2021-03-20,1616198400,16544555.0660
2021-03-21,1616284800,16429437.5429
2021-03-22,1616371200,16151922.1074
2021-03-23,1616457600,16054804.8349
2021-03-24,1616544000,15965191.7186
2021-03-25,1616630400,16141464.9910
2021-03-27,1616803200,16003641.5922
2021-03-28,1616889600,15260697.4597
2021-03-30,1617062400,15047848.5368
2021-04-01,1617235200,15050215.5641
2021-04-02,1617321600,14668095.3249
2021-04-03,1617408000,14347766.8031
2021-04-04,1617494400,13862733.1473
2021-04-06,1617667200,13867341.9889
2021-04-07,1617753600,13567524.8649
2021-04-08,1617840000,13338899.1114
2021-04-09,1617926400,13169951.5276
2021-04-10,1618012800,13052105.9389
2021-04-11,1618099200,12956473.0286
2021-04-14,1618358400,13182131.6832
2021-04-15,1618444800,13233689.2307
2021-04-16,1618531200,13194817.8387
2022-12-01,1669852800,10368339.3576
2024-08-21,1724198400,16660029.3473
2024-08-31,1725062400,11420107.8456
2011-01-09,1294531200,248111.9694
2019-11-08,1573171200,8141133.5817
2020-08-16,1597536000,6615166.8700
2010-10-06,1286323200,218918.0417
2020-08-17,1597622400,6755582.2013
2020-08-18,1597708800,6754888.8797
2021-04-17,1618617600,13197482.0130
2021-04-18,1618704000,13394573.7494
2021-04-19,1618790400,13310140.0737
2021-04-20,1618876800,13348340.6704
2021-04-21,1618963200,13328161.3118
2021-04-22,1619049600,13339748.5931
2021-04-24,1619222400,13613594.7734
2011-01-10,1294617600,252759.4438
2011-01-11,1294704000,268543.4550
2011-01-12,1294790400,267278.7046
2011-01-13,1294876800,269124.3475
2011-01-14,1294963200,263780.4744
2021-04-25,1619308800,13648329.0452
2021-04-26,1619395200,13694386.0731
2021-04-27,1619481600,13566088.7007
2024-09-24,1727136000,10369255.1179
2021-04-28,1619568000,13538627.1005
2011-01-15,1295049600,263957.8910
2011-01-16,1295136000,268386.0211
2011-01-17,1295222400,269660.9431
2011-01-18,1295308800,271027.8822
2011-01-19,1295395200,278163.0469
2011-01-21,1295568000,279359.8038
2011-01-22,1295654400,278395.1350
2011-01-23,1295740800,283039.9119
2011-01-24,1295827200,286103.5689
2011-01-25,1295913600,284626.7824
2011-01-26,1296000000,286255.3401
2011-01-27,1296086400,367337.9845
2011-01-28,1296172800,370581.1301
2011-01-29,1296259200,377571.1400
2011-01-30,1296345600,377550.8857
2011-01-31,1296432000,381545.1588
2011-02-01,1296518400,385380.1965
2011-02-03,1296691200,384191.0883
2011-02-04,1296777600,371071.7284
2011-02-07,1297036800,373632.5219
2011-02-08,1297123200,374301.5392
2011-02-09,1297209600,379734.7769
2011-02-10,1297296000,382330.1002
2011-02-11,1297382400,388233.9604
2011-02-12,1297468800,387340.0475
2011-02-13,1297555200,366534.6866
2011-02-14,1297641600,387600.4109
2011-02-16,1297814400,389289.8605
2011-02-19,1298073600,389992.3826
2011-02-20,1298160000,392109.1296
2011-02-21,1298246400,391746.5508
2011-02-22,1298332800,392306.2219
2011-02-23,1298419200,390259.3988
2011-02-25,1298592000,391903.4676
2011-02-26,1298678400,404089.1195
2011-02-27,1298764800,410632.5806
2011-02-28,1298851200,412527.4487
2025-03-26,1742947200,12171617.9052
2011-01-02,1293926400,267461.3836
2017-02-07,1486425600,7580341.4438
2022-11-25,1669334400,10501897.9686
2024-07-17,1721174400,15443571.4630
2024-11-03,1730592000,9115645.8033
2011-03-03,1299110400,467509.7561
2011-03-06,1299369600,462782.1887
2024-09-16,1726444800,10857484.2751
2011-03-02,1299024000,467183.1232
2020-10-18,1602979200,7564422.5412
2020-10-21,1603238400,7711469.0552
2020-10-20,1603152000,7673750.9681
2020-10-23,1603411200,8451858.0941
2022-10-30,1667088000,6112748.3137
2024-06-23,1719100800,15863444.9812
2024-08-06,1722902400,17139392.5267
2011-03-07,1299456000,458351.6059
2011-03-08,1299542400,460705.1960
2019-11-07,1573084800,8139977.4055
2011-03-09,1299628800,459932.4190
2011-03-05,1299283200,471639.3195
2011-03-10,1299715200,459604.1595
2011-03-11,1299801600,459600.2841
2011-03-12,1299888000,464614.4784
2011-03-13,1299974400,462924.8995
2011-03-14,1300060800,472655.3055
2011-03-15,1300147200,474696.5090
2011-03-16,1300233600,490866.9672
2011-03-18,1300406400,493984.7334
2011-03-19,1300492800,493161.6368
2011-03-20,1300579200,485619.2741
2011-03-21,1300665600,468155.8301
2011-03-22,1300752000,469886.4361
2011-03-23,1300838400,473794.8508
2011-03-24,1300924800,484222.0424
2011-03-25,1301011200,484284.7609
2011-03-27,1301184000,494068.9262
2011-03-28,1301270400,495259.1557
2011-05-09,1304899200,595644.5531
2011-05-10,1304985600,603898.5108
2011-05-12,1305158400,646301.1825
2011-05-13,1305244800,670325.7048
2011-05-14,1305331200,682208.2494
2011-05-15,1305417600,669925.3987
2011-05-16,1305504000,716360.9793
2011-05-17,1305590400,721480.3301
2011-05-18,1305676800,727901.3922
2011-05-19,1305763200,742685.1469
2011-05-20,1305849600,750805.7669
2011-05-21,1305936000,761047.3658
2011-05-22,1306022400,763627.2815
2011-05-24,1306195200,777518.1208
2011-05-27,1306454400,783709.3807
2011-05-28,1306540800,781780.8913
2011-05-29,1306627200,780106.9189
2011-06-29,1309305600,1727199.2569
2011-07-01,1309478400,1739436.1685
2011-07-02,1309564800,1741737.8465
2011-07-04,1309737600,1734327.1958
2011-07-05,1309824000,1752459.5816
2011-07-07,1309996800,1755664.1815
2011-07-08,1310083200,1759482.4409
2011-07-09,1310169600,1760780.1161
2011-07-13,1310515200,1778450.6211
2011-07-14,1310601600,1772878.1310
2011-07-15,1310688000,1766937.7378
2011-07-16,1310774400,1766154.6956
2016-02-14,1455408000,5256158.4576
2010-10-09,1286582400,227524.3187
2017-02-03,1486080000,7537448.6890
2011-07-29,1311897600,1687137.9019
2020-12-28,1609113600,16981908.6963
2020-12-30,1609286400,17201995.7085
2020-12-31,1609372800,17246584.6246
2021-01-01,1609459200,17457044.1910
2021-01-02,1609545600,17982217.5063
2021-01-03,1609632000,18298890.4150
2011-07-31,1312070400,1683218.6670
2011-08-01,1312156800,1676123.6802
2011-08-02,1312243200,1652259.0113
2011-08-03,1312329600,1655960.4125
2011-08-04,1312416000,1652821.1779
2011-08-05,1312502400,1654730.4287
2021-01-05,1609804800,18851580.2483
2011-08-06,1312588800,1656195.7068
2011-08-07,1312675200,1657109.9425
2011-08-08,1312761600,1654347.4703
2011-08-09,1312848000,1637741.8200
2011-08-10,1312934400,1607278.4861
2011-08-11,1313020800,1585142.0918
2011-08-12,1313107200,1573291.1440
2011-08-13,1313193600,1567082.0873
2011-08-14,1313280000,1521686.1534
2011-08-15,1313366400,1519787.1968
2011-08-16,1313452800,1515548.4645
2021-01-06,1609891200,19004224.3987
2021-01-07,1609977600,19293681.9274
2021-01-08,1610064000,19582919.1187
2021-02-15,1613347200,17974390.2446
2022-10-29,1667001600,6115150.6158
2011-07-26,1311638400,1786302.0274
2011-08-18,1313625600,1495832.9062
2019-10-11,1570752000,9788278.4161
2011-07-27,1311724800,1777448.9511
2011-07-28,1311811200,1694973.0508
2011-08-19,1313712000,1486241.0677
2020-12-26,1608940800,16162625.6070
2020-12-27,1609027200,16352950.7146
2011-08-20,1313798400,1485447.7238
2011-08-21,1313884800,1481488.2977
2011-08-22,1313971200,1472771.3537
2011-08-23,1314057600,1466628.6346
2011-08-24,1314144000,1462833.3247
2011-08-25,1314230400,1504739.5440
2011-08-26,1314316800,1522595.7524
2011-08-27,1314403200,1606529.0867
2011-08-28,1314489600,1601600.1329
2011-08-29,1314576000,1606603.8644
2011-08-30,1314662400,1601905.4128
2011-08-31,1314748800,1560913.8689
2011-09-01,1314835200,1507693.2873
2011-09-02,1314921600,1507356.6307
2011-09-03,1315008000,1477370.6482
2011-09-04,1315094400,1444423.0692
2011-09-05,1315180800,1439655.2436
2011-09-06,1315267200,1374850.5950
2011-09-07,1315353600,1349935.2635
2012-04-09,1333929600,1078924.6659
2013-06-26,1372204800,4029573.0807
2013-09-27,1380240000,2449327.8208
2010-10-22,1287705600,238224.2808
2017-01-25,1485302400,7179057.5731
2021-02-16,1613433600,17848279.2707
2011-09-15,1316044800,912229.0596
2011-09-16,1316131200,912309.9097
2011-09-14,1315958400,937125.7341
2021-02-17,1613520000,17867639.9311
2021-02-18,1613606400,17765035.3378
2022-10-28,1666915200,6125649.2875
2011-09-10,1315612800,1231179.0956
2011-09-11,1315699200,1216492.8844
2011-09-17,1316217600,854203.7674
2011-09-18,1316304000,846722.0371
2024-04-29,1714348800,17725402.8621
2011-09-19,1316390400,841795.4489
2011-09-21,1316563200,839456.3934
2011-09-12,1315785600,1043070.5938
2011-09-22,1316649600,831332.5347
2011-09-23,1316736000,833933.0323
2011-09-24,1316822400,811241.2684
2011-09-25,1316908800,775875.3973
2011-09-26,1316995200,748206.4025
2011-09-28,1317168000,738390.1377
2011-09-29,1317254400,733525.2529
2011-09-30,1317340800,736014.0997
2011-10-01,1317427200,736950.9508
2011-10-02,1317513600,735669.7576
2011-10-03,1317600000,716752.5620
2011-10-04,1317686400,715915.7937
2011-10-05,1317772800,714317.4497
2011-10-06,1317859200,742213.8432
2011-10-07,1317945600,744946.6668
2011-10-08,1318032000,729127.2911
2011-10-09,1318118400,729743.2367
2011-10-10,1318204800,730497.7330
2011-10-12,1318377600,735898.2245
2011-10-13,1318464000,736275.4395
2011-10-14,1318550400,739554.3886
2011-10-16,1318723200,699636.9199
2011-10-17,1318809600,720483.3626
2011-10-18,1318896000,714876.2685
2011-10-19,1318982400,725797.6913
2011-10-21,1319155200,726801.5114
2011-10-22,1319241600,735688.4466
2011-10-23,1319328000,735131.5447
2011-10-24,1319414400,734282.5208
2011-10-26,1319587200,733654.5268
2011-10-27,1319673600,738934.4753
2011-10-29,1319846400,732626.3959
2011-10-30,1319932800,736146.2522
2011-11-01,1320105600,733030.7261
2011-11-02,1320192000,724590.7966
2011-11-03,1320278400,731971.8389
2011-11-04,1320364800,731748.8027
2011-11-06,1320537600,716212.0570
2011-11-07,1320624000,717032.5366
2011-11-08,1320710400,718396.0159
2011-11-09,1320796800,781612.1366
2011-11-10,1320883200,799236.6251
2011-11-12,1321056000,813207.1819
2011-11-13,1321142400,811056.1648
2011-11-15,1321315200,839844.4295
2011-11-17,1321488000,1071629.9546
2011-11-18,1321574400,1083743.6976
2013-09-15,1379203200,2393607.3996
2010-11-07,1289088000,263476.2218
2017-01-18,1484697600,7263202.0384
2011-01-06,1294272000,250067.7606
2011-11-21,1321833600,1111629.5336
2024-07-03,1719964800,14992998.3557
2011-01-05,1294185600,253052.2419
2011-11-20,1321747200,1098154.3547
2011-11-22,1321920000,1130622.8093
2011-11-23,1322006400,1084873.3844
2011-11-25,1322179200,1009061.0612
2011-11-26,1322265600,1020463.6703
2011-11-27,1322352000,1012751.2589
2011-11-28,1322438400,1046168.8214
2019-08-28,1566950400,12112785.8550
2022-10-06,1665014400,5980031.3880
2011-11-29,1322524800,1067570.9136
2011-11-30,1322611200,1085361.3110
2024-05-19,1716076800,16875765.8292
2011-12-01,1322697600,1089922.3088
2011-12-02,1322784000,1092945.1165
2011-12-04,1322956800,1103857.2186
2011-12-05,1323043200,1105100.8663
2011-12-06,1323129600,1099244.4383
2011-12-07,1323216000,1105223.4317
2011-12-08,1323302400,1101718.9045
2011-01-07,1294358400,248523.5980
2011-12-09,1323388800,1103486.9159
2011-12-10,1323475200,1066781.9794
2011-12-11,1323561600,1084744.4579
2011-12-12,1323648000,1064007.5086
2011-12-13,1323734400,1053600.6132
2011-12-14,1323820800,1058573.7546
2011-12-15,1323907200,1058255.2031
2011-12-16,1323993600,1064569.8122
2011-12-18,1324166400,1065758.6513
2011-12-21,1324425600,1113084.0826
2011-12-22,1324512000,1111348.1303
2011-12-23,1324598400,1114686.2074
2011-12-24,1324684800,1110692.4278
2011-12-26,1324857600,1118619.2775
2011-12-27,1324944000,1119118.7953
2011-12-28,1325030400,1129317.4271
2011-12-29,1325116800,1131395.8584
2011-12-31,1325289600,1132649.2789
2012-01-01,1325376000,1161175.6977
2012-01-02,1325462400,1171981.3846
2012-01-04,1325635200,1153641.2251
2012-01-06,1325808000,1175430.2260
2012-01-07,1325894400,1175567.7122
2012-01-08,1325980800,1182614.2062
2012-01-09,1326067200,1189140.4925
2012-01-11,1326240000,1204727.0092
2012-01-12,1326326400,1243063.7031
2012-01-13,1326412800,1250832.9368
2012-01-14,1326499200,1250303.6362
2012-01-15,1326585600,1232745.0691
2012-01-17,1326758400,1231948.4593
2012-01-18,1326844800,1239534.2523
2012-01-22,1327190400,1248853.0618
2012-01-23,1327276800,1251909.3076
2012-01-24,1327363200,1252670.2253
2012-01-25,1327449600,1252543.0272
2012-01-27,1327622400,1268258.7636
2013-09-13,1379030400,2368762.5546
2010-11-27,1290816000,318080.4151
2017-01-15,1484438400,7303948.6793
2011-04-09,1302307200,507033.2643
2011-04-11,1302480000,479147.4486
2011-04-15,1302825600,490308.1429
2011-04-17,1302998400,494590.6326
2011-04-19,1303171200,497042.6776
2011-04-20,1303257600,499888.4477
2011-04-22,1303430400,507823.8829
2011-04-24,1303603200,517467.7675
2011-04-25,1303689600,522656.5993
2011-04-26,1303776000,519528.6936
2011-04-27,1303862400,444115.3726
2011-04-30,1304121600,541299.4828
2011-05-01,1304208000,543330.6128
2011-05-03,1304380800,554368.1610
2012-01-28,1327708800,1268249.1343
2011-05-04,1304467200,581901.7583
2011-05-05,1304553600,583492.9733
2011-05-06,1304640000,594728.5063
2011-05-07,1304726400,594948.2121
2012-01-29,1327795200,1273771.5941
2012-01-30,1327881600,1270306.6925
2012-01-31,1327968000,1276661.2026
2012-02-01,1328054400,1271255.1564
