d,target_reg,ret_hat,direction_hat
2013-03-05,6.422,5.253832000000012,1
2013-03-07,4.662,3.792690000000016,1
2013-03-08,6.801,5.090909999999981,1
2013-03-09,-1.754,0.19282799999999967,1
2013-03-10,4.795,2.9420780000000057,1
2013-03-12,5.86,4.068129999999971,1
2013-03-13,-0.193,0.6690899999999996,1
2013-03-14,-0.049,0.802984000000003,1
2013-03-15,0.543,1.1802720000000044,1
2013-03-16,0.374,2.06206200000001,1
2013-03-17,8.518,7.369892000000009,1
2013-03-18,15.834,11.847291999999925,1
2013-03-19,7.04,6.554861999999975,1
2013-03-20,11.352,7.994179999999964,1
2013-03-21,-1.511,0.39984000000000114,1
2013-03-23,11.35,6.841821999999967,1
2013-03-24,3.66,4.120114000000017,1
2013-03-25,5.786,5.347966000000014,1
2013-03-26,13.023,9.475490000000036,1
2013-03-27,-1.327,0.6340220000000011,1
2013-03-28,2.991,3.334211999999995,1
2013-03-29,2.098,2.855421999999986,1
2013-03-30,1.854,3.6750880000000135,1
2013-03-31,10.31,8.491257999999972,1
2013-04-01,12.647,10.67611799999998,1
2013-04-02,12.603,9.841398000000027,1
2013-04-03,1.235,3.546263999999975,1
2013-04-04,7.232,7.193979999999994,1
2013-04-05,0.32,2.723002000000001,1
2013-04-06,13.818,10.553882000000076,1
2013-04-07,14.43,12.92065000000004,1
2013-04-08,23.789,17.342733999999997,1
2013-04-11,34.468,18.953436000000007,1
2013-04-16,35.998,24.325119999999846,1
2013-04-17,16.976,13.881229999999919,1
2013-04-18,9.559,8.22991400000005,1
2013-04-19,7.727,7.344059999999974,1
2013-04-21,6.609,4.742075999999976,1
2013-04-22,12.519,9.746855999999966,1
2013-04-23,8.447,7.482740000000005,1
2013-04-27,4.989,2.205150000000007,1
2013-04-28,6.824,3.280512000000007,1
2013-05-03,16.8,10.796934000000057,1
2013-05-04,3.548,2.924252,1
2013-05-06,-0.454,0.5791999999999966,1
2013-05-07,1.368,0.8602419999999987,1
2013-05-09,5.105,2.993986000000009,1
2013-05-12,2.192,1.1780740000000036,1
2013-05-14,1.04,0.4128439999999992,1
2013-05-15,3.607,2.23183599999999,1
2013-05-16,3.867,2.2136479999999907,1
2013-05-17,0.755,0.18765599999999874,1
2013-05-19,0.671,1.5078240000000065,1
2013-05-20,-0.481,0.16571800000000053,1
2013-05-21,1.472,1.0362019999999947,1
2013-05-22,3.991,2.741045999999993,1
2013-05-23,4.239,2.732168000000012,1
2013-05-24,-0.098,0.004912000000000104,1
2013-05-25,1.02,0.7823179999999972,1
2013-05-28,2.907,1.749500000000009,1
2013-05-30,1.03,0.3507960000000006,1
2013-05-31,0.763,0.18617000000000047,1
2013-06-09,4.458,2.0984819999999957,1
2013-06-10,3.018,1.851538000000002,1
2013-06-14,0.667,0.333070000000001,1
2013-06-16,1.099,0.3049080000000001,1
2013-06-17,4.158,2.389623999999992,1
2013-06-18,0.123,0.2752039999999982,1
2013-06-25,0.837,0.5265459999999992,1
2013-07-01,5.972,2.087583999999994,1
2013-07-03,1.858,0.3421400000000014,1
2013-07-06,8.694,4.441913999999987,1
2013-07-07,2.606,1.9377859999999976,1
2013-07-08,1.221,2.462242000000003,1
2013-07-09,13.515,9.287363999999998,1
2013-07-10,2.922,2.2187580000000136,1
2013-07-11,2.913,2.282220000000007,1
2013-07-12,1.717,1.0532459999999955,1
2013-07-14,4.343,2.598134000000005,1
2013-07-18,1.503,0.8423079999999921,1
2013-07-20,0.887,0.6079580000000004,1
2013-07-21,-0.018,0.11979599999999964,1
2013-07-22,1.551,1.1015899999999972,1
2013-07-23,1.351,0.8720339999999996,1
2013-07-24,2.285,1.575935999999999,1
2013-07-25,-0.202,0.13498800000000086,1
2013-07-27,5.195,3.142621999999999,1
2013-07-28,0.596,0.7546700000000017,1
2013-07-29,3.602,2.3247059999999964,1
2013-07-30,1.412,1.064689999999996,1
2013-08-03,0.899,0.6376980000000002,1
2013-08-04,1.205,0.8313839999999981,1
2013-08-05,0.148,0.2401059999999997,1
2013-08-09,0.888,0.6021439999999992,1
2013-08-10,1.048,0.766242000000001,1
2013-08-11,1.247,0.9694840000000055,1
2013-08-12,2.423,1.5362520000000006,1
2013-08-13,1.393,0.5675499999999986,1
2013-08-15,0.188,0.25335400000000075,1
2013-08-16,1.363,0.9072199999999995,1
2013-08-17,-0.454,0.15850400000000206,1
2013-08-18,3.636,2.4737379999999916,1
2013-08-19,1.67,1.010662000000002,1
2013-08-20,6.03,3.789775999999985,1
2013-08-23,1.1,0.9985460000000052,1
2013-08-24,3.857,2.6391519999999886,1
2013-08-26,5.032,3.474397999999986,1
2013-08-27,0.474,0.7633719999999962,1
2013-08-28,0.438,0.7182679999999955,1
2013-08-29,5.091,3.4898839999999725,1
2013-08-30,2.797,2.4278720000000127,1
2013-08-31,1.681,1.2709840000000012,1
2013-09-02,-0.295,0.014231999999999235,1
2013-09-04,-0.13,0.06626200000000013,1
2013-09-06,1.658,1.017614000000003,1
2013-09-08,2.712,1.3753859999999947,1
2013-09-09,0.789,0.6367139999999959,1
2013-09-10,3.987,2.4602580000000023,1
2013-09-11,-0.242,0.07303800000000017,1
2013-09-12,0.495,0.40683600000000203,1
2013-09-14,0.585,0.3537540000000005,1
2013-09-15,0.902,0.7324319999999946,1
2013-09-16,0.549,0.43960600000000327,1
2013-09-17,0.005,0.052441999999999975,1
2013-09-20,0.477,0.19894600000000107,1
2013-09-22,-0.211,0.03531800000000032,1
2013-09-23,0.758,0.5196120000000025,1
2013-09-25,0.867,0.7864200000000011,1
2013-09-26,1.54,0.5187000000000012,1
2013-09-28,0.246,0.21145000000000197,1
2013-09-30,1.178,0.37617199999999945,1
2013-10-02,12.939,7.3152599999999754,1
2013-10-03,3.704,2.921427999999981,1
2013-10-05,0.891,0.6936540000000029,1
2013-10-06,1.169,0.9785219999999969,1
2013-10-07,0.694,0.3270959999999994,1
2013-10-08,0.935,0.6870380000000015,1
2013-10-09,0.612,0.749856000000005,1
2013-10-10,0.435,0.37123800000000107,1
2013-10-11,0.468,0.617216,1
2013-10-12,3.57,2.3676960000000045,1
2013-10-13,2.208,1.7131759999999987,1
2013-10-14,4.548,3.1296620000000006,1
2013-10-16,3.918,2.849041999999982,1
2013-10-17,6.281,4.285629999999977,1
2013-10-18,8.507,5.723172000000018,1
2013-10-19,0.439,1.3450839999999973,1
2013-10-20,8.054,5.795448000000035,1
2013-10-21,5.832,4.456622000000024,1
2013-10-22,7.457,4.93768000000002,1
2013-10-26,8.196,6.334881999999964,1
2013-10-27,0.889,2.203682000000002,1
2013-10-28,4.154,3.476265999999996,1
2013-10-30,2.72,2.8498300000000127,1
2013-10-31,-0.121,0.5440719999999994,1
2013-11-01,0.865,1.6881800000000038,1
2013-11-02,2.677,2.806577999999987,1
2013-11-03,8.805,6.540127999999965,1
2013-11-04,6.491,5.50040799999999,1
2013-11-05,8.031,6.468875999999972,1
2013-11-06,10.226,7.616684000000054,1
2013-11-07,15.037,10.597989999999996,1
2013-11-08,-0.809,2.241738000000009,1
2013-11-09,-1.055,0.7327479999999954,1
2013-11-10,4.622,4.451337999999999,1
2013-11-11,3.486,4.564014000000021,1
2013-11-12,11.239,8.937021999999992,1
2013-11-13,5.628,5.806700000000023,1
2013-11-14,-1.994,1.3654099999999891,1
2013-11-15,6.709,6.206121999999967,1
2013-11-16,11.367,11.390102000000068,1
2013-11-17,35.53,24.924836000000116,1
2013-11-19,8.861,9.066623999999978,1
2013-11-20,21.068,16.383036000000082,1
2013-11-21,11.398,8.687748000000038,1
2013-11-22,3.908,3.8817519999999783,1
2013-11-23,-3.252,0.6191539999999958,1
2013-11-24,1.125,2.1405139999999983,1
2013-11-25,12.233,9.43015600000005,1
2013-11-26,5.11,5.677544,1
2013-11-27,4.619,4.628881999999994,1
2013-11-28,12.045,9.264966000000035,1
2013-11-29,-0.835,0.7854340000000062,1
2013-12-01,7.913,2.365762000000005,1
2013-12-02,1.231,0.4305539999999978,1
2013-12-03,7.717,2.777322000000006,1
2013-12-07,11.343,6.098935999999974,1
2013-12-08,14.358,9.76695800000004,1
2013-12-09,9.049,4.416871999999992,1
2013-12-12,0.668,0.20563200000000065,1
2013-12-13,-2.992,1.0628739999999988,1
2013-12-14,1.314,2.0017239999999923,1
2013-12-18,30.298,18.002351999999956,1
2013-12-20,-0.53,0.25308399999999937,1
2013-12-21,3.011,1.6661879999999962,1
2013-12-22,6.978,6.744630000000027,1
2013-12-23,-1.104,0.021388000000000466,1
2013-12-24,4.246,3.152748000000014,1
2013-12-25,10.572,8.066828000000019,1
2013-12-28,1.595,0.7478520000000061,1
2013-12-29,1.165,0.26020000000000126,1
2013-12-31,3.132,2.3418239999999906,1
2014-01-01,4.326,3.2986540000000115,1
2014-01-02,2.837,1.4693579999999944,1
2014-01-03,2.648,1.9095540000000106,1
2014-01-04,8.917,5.577057999999968,1
2014-01-05,1.327,1.003711999999999,1
2014-01-07,2.158,1.054100000000004,1
2014-01-08,1.297,0.6487460000000019,1
2014-01-09,2.642,1.9914960000000161,1
2014-01-10,4.249,2.589144000000015,1
2014-01-14,3.164,1.7000139999999944,1
2014-01-17,2.138,1.4403140000000028,1
2014-01-18,3.537,2.3207920000000124,1
2014-01-24,2.991,1.6581979999999958,1
2014-01-25,1.255,0.43844999999999784,1
2014-01-27,6.392,3.453850000000019,1
2014-01-28,0.406,0.2304920000000015,1
2014-01-29,0.768,0.4128140000000003,1
2014-01-30,0.471,0.3578320000000017,1
2014-01-31,1.243,0.7870719999999973,1
2014-02-08,1.435,0.38837800000000094,1
2014-02-13,9.115,5.208397999999977,1
2014-02-16,1.297,0.284807999999998,1
2014-02-20,2.937,1.3284280000000057,1
2014-02-21,4.618,2.3992460000000073,1
2014-02-22,0.487,0.05657599999999997,1
2014-02-25,10.094,7.390326000000026,1
2014-02-28,2.946,2.0801140000000093,1
2014-03-02,21.123,13.721351999999918,1
2014-03-08,3.066,1.588878,1
2014-03-10,0.889,0.5872800000000026,1
2014-03-11,0.144,0.3859200000000024,1
2014-03-12,1.384,0.4402639999999961,1
2014-03-14,1.259,0.15066400000000016,1
2014-03-23,4.663,2.4630180000000057,1
2014-03-27,3.207,0.9298019999999974,1
2014-03-31,5.194,2.3095099999999866,1
2014-04-02,2.376,1.3543199999999926,1
2014-04-03,0.062,1.1340000000000054,1
2014-04-04,2.658,2.0989080000000055,1
2014-04-08,-2.201,0.0036519999999998385,1
2014-04-10,14.999,10.983659999999913,1
2014-04-11,0.552,0.26528800000000113,1
2014-04-13,10.747,6.8127479999999725,1
2014-04-14,13.122,9.224393999999988,1
2014-04-15,1.892,1.0315080000000056,1
2014-04-18,4.419,2.783200000000012,1
2014-04-22,0.231,0.13276400000000008,1
2014-04-23,2.58,1.2446140000000019,1
2014-04-27,0.647,0.42130999999999846,1
2014-04-28,1.396,1.014758000000003,1
2014-04-29,0.26,0.09698399999999995,1
2014-04-30,2.522,1.4802180000000056,1
2014-05-06,2.803,1.7863319999999985,1
2014-05-07,-0.403,0.26094199999999845,1
2014-05-08,2.792,1.7404280000000023,1
2014-05-09,0.896,0.4974199999999966,1
2014-05-11,0.493,0.23929199999999834,1
2014-05-13,1.331,0.883614000000003,1
2014-05-14,0.475,0.4519719999999972,1
2014-05-15,0.398,0.3786199999999982,1
2014-05-16,0.107,0.06700399999999963,1
2014-05-18,0.099,0.4056919999999962,1
2014-05-19,9.596,5.9601239999999995,1
2014-05-20,0.734,1.0489679999999957,1
2014-05-21,6.657,4.44594399999999,1
2014-05-22,-0.591,0.17243000000000014,1
2014-05-23,0.762,0.9472080000000003,1
2014-05-24,8.645,5.7605219999999875,1
2014-05-25,2.012,1.8566059999999842,1
2014-05-27,0.917,0.5619599999999985,1
2014-05-29,8.854,5.712419999999981,1
2014-05-30,1.135,1.0091799999999944,1
2014-05-31,0.348,0.7267740000000051,1
2014-06-01,5.306,3.4804480000000195,1
2014-06-02,1.339,0.8190879999999988,1
2014-06-04,2.736,1.8579459999999948,1
2014-06-06,1.025,1.0641439999999949,1
2014-06-07,0.155,0.009443999999999907,1
2014-06-12,0.856,0.2746079999999993,1
2014-06-14,2.461,1.0422660000000057,1
2014-06-15,0.143,0.24065800000000037,1
2014-06-16,3.135,1.9956299999999942,1
2014-06-21,1.159,0.42834599999999917,1
2014-06-25,3.293,1.8501360000000033,1
2014-06-26,3.425,2.247325999999985,1
2014-06-28,1.085,0.746551999999997,1
2014-06-29,6.342,3.9302580000000287,1
2014-06-30,0.628,0.529607999999995,1
2014-07-01,1.297,0.9121580000000044,1
2014-07-05,0.667,0.34750200000000103,1
2014-07-10,2.915,1.842525999999993,1
2014-07-11,0.383,0.31579199999999974,1
2014-07-14,0.442,0.09261800000000008,1
2014-07-16,1.283,0.7730080000000016,1
2014-07-17,1.04,0.4506079999999998,1
2014-07-30,3.386,1.6699879999999954,1
2014-07-31,2.497,1.1249880000000025,1
2014-08-06,0.652,0.09460400000000001,1
2014-08-07,0.508,0.2126819999999993,1
2014-08-15,4.282,2.464422,1
2014-08-18,3.803,2.0318379999999987,1
2014-08-19,5.819,3.6326259999999837,1
2014-08-20,0.813,0.5044859999999962,1
2014-08-23,2.274,1.2123759999999997,1
2014-08-25,2.042,1.093521999999994,1
2014-08-28,0.51,0.0669280000000002,1
2014-09-03,3.291,1.9877440000000133,1
2014-09-08,0.967,0.6385020000000012,1
2014-09-09,0.901,0.47546400000000305,1
2014-09-12,0.836,0.15347799999999912,1
2014-09-19,4.353,2.6229139999999993,1
2014-09-21,0.119,0.30061400000000027,1
2014-09-22,9.382,5.634112000000021,1
2014-09-29,4.342,2.6137300000000088,1
2014-10-05,1.232,1.0917380000000085,1
2014-10-06,2.071,1.9443520000000112,1
2014-10-07,6.247,4.119912000000014,1
2014-10-08,2.062,2.1164120000000026,1
2014-10-09,-0.781,0.165719999999999,1
2014-10-10,0.841,0.13761799999999957,1
2014-10-11,4.411,2.377977999999995,1
2014-10-12,3.738,2.546730000000024,1
2014-10-13,2.267,1.5586000000000093,1
2014-10-17,2.379,1.230854000000006,1
2014-10-20,1.053,0.1814379999999999,1
2014-10-25,2.103,1.3542599999999958,1
2014-10-27,1.325,0.718983999999995,1
2014-10-29,3.3,1.530565999999994,1
2014-11-02,0.343,0.20591400000000157,1
2014-11-03,1.32,0.6639679999999968,1
2014-11-04,2.775,2.048361999999993,1
2014-11-05,3.213,2.0157739999999955,1
2014-11-07,1.047,0.8230660000000061,1
2014-11-08,5.176,3.2193839999999905,1
2014-11-09,0.52,0.6067599999999994,1
2014-11-10,0.636,1.262774,1
2014-11-11,14.889,9.65312200000003,1
2014-11-15,3.231,2.1227419999999966,1
2014-11-18,1.003,0.22268199999999955,1
2014-11-21,0.487,0.6913840000000031,1
2014-11-22,4.346,2.861952000000001,1
2014-11-23,2.507,1.5470219999999888,1
2014-11-24,-0.063,0.038891999999999934,1
2014-11-26,0.544,0.4512360000000025,1
2014-11-27,2.264,1.3441700000000045,1
2014-11-29,0.695,0.46773999999999666,1
2014-12-01,1.012,0.376608,1
2014-12-04,2.598,1.477351999999995,1
2014-12-06,0.4,0.021697999999999572,1
2014-12-10,0.205,0.10700199999999911,1
2014-12-11,1.319,0.593607999999999,1
2014-12-13,1.958,0.985420000000006,1
2014-12-18,1.509,0.9740940000000008,1
2014-12-19,3.715,2.306869999999999,1
2014-12-21,3.38,1.880053999999998,1
2014-12-22,1.278,0.5067559999999995,1
2014-12-25,3.202,1.6487279999999986,1
2014-12-27,0.33,0.12635399999999916,1
2014-12-30,3.292,2.048514000000004,1
2015-01-04,4.431,2.6142660000000135,1
2015-01-05,4.562,2.925403999999985,1
2015-01-06,3.473,1.7691919999999905,1
2015-01-08,2.869,1.394186000000012,1
2015-01-14,20.897,14.159183999999946,1
2015-01-17,5.659,6.902476000000038,1
2015-01-18,2.729,2.1991480000000148,1
2015-01-20,7.543,5.117235999999989,1
2015-01-21,2.52,1.9679679999999946,1
2015-01-22,-0.22,0.8430119999999952,1
2015-01-23,6.841,4.653927999999964,1
2015-01-24,2.182,2.4435720000000054,1
2015-01-25,7.636,4.488249999999986,1
2015-01-31,4.5,2.3443839999999985,1
2015-02-01,5.716,3.523577999999974,1
2015-02-05,2.633,0.45159000000000166,1
2015-02-06,2.659,2.058371999999996,1
2015-02-09,0.054,0.16849400000000084,1
2015-02-11,1.407,2.020886000000012,1
2015-02-12,6.277,4.691252000000015,1
2015-02-13,8.908,5.650883999999963,1
2015-02-16,3.752,2.2791819999999836,1
2015-02-18,2.49,1.6259600000000047,1
2015-02-19,1.513,0.8667699999999949,1
2015-02-22,1.004,1.0425140000000044,1
2015-02-23,0.336,0.44094000000000294,1
2015-02-25,-0.5,0.03749600000000002,1
2015-02-26,7.624,5.012027999999988,1
2015-02-28,2.237,1.550185999999997,1
2015-03-01,6.012,3.819421999999973,1
2015-03-02,2.31,1.4394099999999896,1
2015-03-04,1.032,1.003143999999996,1
2015-03-06,1.129,0.7615280000000039,1
2015-03-07,-0.385,0.09047000000000031,1
2015-03-08,5.372,3.854934000000013,1
2015-03-09,0.755,0.6660419999999981,1
2015-03-10,1.496,0.8923619999999975,1
2015-03-11,-0.301,0.019510000000000055,1
2015-03-14,1.291,1.0344499999999988,1
2015-03-15,1.435,0.8315780000000013,1
2015-03-18,1.868,1.0458679999999976,1
2015-03-19,0.333,0.3747199999999989,1
2015-03-21,2.954,1.7842579999999901,1
2015-03-24,-0.047,0.0041479999999997855,1
2015-03-25,1.141,0.9210140000000034,1
2015-03-27,2.366,1.366535999999997,1
2015-03-29,2.21,0.8331779999999963,1
2015-03-31,1.011,0.6483440000000007,1
2015-04-01,2.607,1.8787239999999978,1
2015-04-02,0.474,0.3613019999999985,1
2015-04-04,2.822,1.5316500000000017,1
2015-04-10,0.652,0.32113599999999953,1
2015-04-14,1.618,1.1957600000000026,1
2015-04-15,2.32,1.6558160000000113,1
2015-04-17,0.275,0.34778000000000264,1
2015-04-18,-0.051,0.12346399999999957,1
2015-04-19,0.721,0.570894000000002,1
2015-04-20,4.466,3.647727999999975,1
2015-04-22,0.903,0.44080999999999926,1
2015-04-26,3.094,2.1311600000000146,1
2015-04-28,0.053,0.43060399999999904,1
2015-04-29,4.723,3.200357999999984,1
2015-05-01,1.2,0.7513079999999956,1
2015-05-02,2.091,1.3322400000000028,1
2015-05-06,3.333,1.9890819999999951,1
2015-05-07,3.059,2.0215939999999937,1
2015-05-10,0.631,0.36572000000000043,1
2015-05-13,0.169,0.9689359999999954,1
2015-05-16,0.488,0.2456119999999998,1
2015-05-19,0.955,0.5141920000000033,1
2015-05-20,0.582,0.41182999999999786,1
2015-05-21,2.025,1.2290679999999943,1
2015-05-23,0.732,0.5568300000000009,1
2015-05-26,0.172,0.06894000000000002,1
2015-05-27,-0.104,0.0039020000000000135,1
2015-06-01,0.913,0.40493800000000163,1
2015-06-02,-0.048,0.16066399999999936,1
2015-06-04,0.533,0.2179340000000005,1
2015-06-05,0.191,0.1191140000000005,1
2015-06-07,2.4,1.552161999999992,1
2015-06-08,0.261,0.3466919999999989,1
2015-06-10,0.436,0.391298000000003,1
2015-06-11,0.099,0.2572180000000004,1
2015-06-12,1.394,0.8695300000000021,1
2015-06-13,-0.218,0.30076600000000014,1
2015-06-14,1.842,1.4886239999999944,1
2015-06-15,6.183,3.959329999999998,1
2015-06-17,0.421,0.5248719999999998,1
2015-06-19,0.318,0.2489519999999992,1
2015-06-21,1.112,0.901374000000006,1
2015-06-24,0.789,0.5153739999999968,1
2015-06-25,0.256,0.2916940000000001,1
2015-06-26,3.524,2.1464499999999966,1
2015-06-28,3.048,2.0740640000000017,1
2015-06-29,2.807,1.8810680000000068,1
2015-07-02,0.526,0.4659660000000034,1
2015-07-03,1.727,1.2025999999999906,1
2015-07-04,4.143,2.6904520000000094,1
2015-07-07,1.541,1.1358840000000021,1
2015-07-08,-0.331,0.08706999999999972,1
2015-07-09,5.888,3.7199119999999817,1
2015-07-10,2.927,1.9623360000000085,1
2015-07-11,5.976,3.737106000000031,1
2015-07-16,0.55,0.5438240000000027,1
2015-07-19,1.392,0.6702959999999978,1
2015-07-21,0.402,0.21974600000000047,1
2015-07-23,4.514,2.837363999999987,1
2015-07-24,0.07,0.18688199999999924,1
2015-07-25,1.315,0.7735519999999987,1
2015-07-26,0.379,0.22643600000000105,1
2015-07-27,0.334,0.1928400000000011,1
2015-08-01,0.268,0.19562400000000016,1
2015-08-03,1.099,0.7338859999999949,1
2015-08-08,1.871,0.8618639999999961,1
2015-08-10,2.451,1.3439220000000052,1
2015-08-12,-1.287,0.058004000000000354,1
2015-08-18,4.283,2.0752220000000055,1
2015-08-19,3.655,2.5384019999999863,1
2015-08-24,5.048,3.015986000000002,1
2015-08-25,1.555,1.2220539999999989,1
2015-08-27,3.215,1.704656000000004,1
2015-08-30,0.729,0.46475000000000455,1
2015-09-01,0.678,0.32836999999999916,1
2015-09-03,1.792,1.3241839999999985,1
2015-09-04,2.044,1.296417999999994,1
2015-09-05,2.078,1.4865759999999906,1
2015-09-06,-0.071,0.1904340000000008,1
2015-09-07,1.472,1.0510299999999955,1
2015-09-09,0.012,0.07804400000000015,1
2015-09-10,0.877,0.570176000000003,1
2015-09-13,0.173,0.016541999999999866,1
2015-09-16,1.816,0.9369479999999929,1
2015-09-17,-0.012,0.0026820000000000324,1
2015-09-21,1.699,1.2336339999999992,1
2015-09-22,-0.214,0.1954220000000006,1
2015-09-23,1.82,1.276612000000003,1
2015-09-24,0.52,0.3146140000000018,1
2015-09-27,2.904,1.8846219999999982,1
2015-09-30,0.629,0.6086720000000015,1
2015-10-01,-0.123,0.08782200000000023,1
2015-10-02,0.756,0.6529419999999966,1
2015-10-03,-0.091,0.08417999999999956,1
2015-10-04,0.603,0.46877800000000114,1
2015-10-05,2.481,1.5471399999999962,1
2015-10-08,0.584,0.5255660000000018,1
2015-10-09,0.617,0.5350579999999987,1
2015-10-10,1.046,0.6882059999999977,1
2015-10-12,1.779,1.276367999999998,1
2015-10-13,1.066,0.8076659999999946,1
2015-10-14,0.613,0.7818940000000002,1
2015-10-15,3.158,2.2785159999999998,1
2015-10-16,3.499,2.439594000000013,1
2015-10-18,0.334,0.44791800000000187,1
2015-10-19,2.447,1.5751140000000017,1
2015-10-21,2.751,1.9919479999999894,1
2015-10-22,1.161,1.1251399999999976,1
2015-10-23,1.794,1.363563999999994,1
2015-10-24,0.86,0.748454000000005,1
2015-10-25,0.229,0.4605020000000044,1
2015-10-26,3.09,2.4036499999999994,1
2015-10-27,3.004,2.2179160000000038,1
2015-10-28,3.428,2.6083760000000145,1
2015-10-29,4.323,3.072068000000018,1
2015-10-31,5.009,3.7073580000000113,1
2015-11-01,10.539,7.131122000000051,1
2015-11-02,9.957,6.7784599999999955,1
2015-11-03,1.137,1.0840099999999977,1
2015-11-06,3.627,1.9041299999999872,1
2015-11-08,2.174,0.11737399999999996,1
2015-11-11,9.258,6.0276579999999695,1
2015-11-12,-0.072,0.9730719999999982,1
2015-11-15,3.502,2.2910939999999824,1
2015-11-16,1.425,0.4975020000000025,1
2015-11-20,1.232,0.8218800000000064,1
2015-11-22,-0.218,0.019866000000000026,1
2015-11-24,2.813,2.2013679999999995,1
2015-11-25,8.297,5.447878000000016,1
2015-11-26,0.846,0.39260800000000107,1
2015-11-28,4.246,2.7195060000000106,1
2015-11-29,1.529,1.5531839999999975,1
2015-12-01,-0.913,0.06664200000000059,1
2015-12-02,0.553,0.5254819999999985,1
2015-12-03,0.562,1.0608900000000032,1
2015-12-04,7.191,4.7022179999999985,1
2015-12-05,1.016,1.6216099999999953,1
2015-12-06,0.515,0.671537999999995,1
2015-12-07,4.667,3.3199639999999815,1
2015-12-08,0.927,1.0743580000000057,1
2015-12-09,-0.456,0.19448399999999885,1
2015-12-10,9.172,5.529098000000011,1
2015-12-13,1.977,1.5428939999999896,1
2015-12-14,4.882,3.1867960000000006,1
2015-12-16,0.462,0.39132399999999795,1
2015-12-17,1.52,1.243915999999993,1
2015-12-22,1.699,0.7678440000000049,1
2015-12-23,2.985,2.008758000000007,1
2015-12-26,1.072,0.5447560000000015,1
2015-12-27,-0.391,0.04295800000000074,1
2015-12-28,2.443,1.6292199999999948,1
2015-12-30,0.853,0.6036700000000018,1
2015-12-31,1.164,0.732961999999995,1
2016-01-01,-0.055,0.17349199999999873,1
2016-01-03,0.77,0.798147999999998,1
2016-01-04,-0.18,0.04555600000000015,1
2016-01-05,-0.46,0.06879399999999998,1
2016-01-06,6.625,4.195933999999999,1
2016-01-09,-0.281,0.04825800000000024,1
2016-01-10,0.101,0.1026419999999994,1
2016-01-15,5.505,3.329866000000025,1
2016-01-17,0.623,0.36335399999999834,1
2016-01-19,11.228,7.155810000000022,1
2016-01-22,1.397,0.7649979999999972,1
2016-01-23,4.42,2.7265980000000005,1
2016-01-26,0.891,0.3414279999999978,1
2016-01-28,0.026,0.11682000000000084,1
2016-01-31,1.333,0.8140740000000058,1
2016-02-01,0.459,0.2776260000000016,1
2016-02-03,5.875,3.558763999999999,1
2016-02-06,0.139,0.10649400000000074,1
2016-02-08,0.727,0.37448400000000137,1
2016-02-09,1.492,0.9318080000000049,1
2016-02-11,1.233,0.6785700000000019,1
2016-02-12,1.911,1.417207999999991,1
2016-02-13,4.249,2.6964640000000104,1
2016-02-15,1.945,1.3093420000000042,1
2016-02-16,2.036,1.48140799999999,1
2016-02-17,1.436,1.0200359999999953,1
2016-02-19,4.902,3.039496000000015,1
2016-02-23,0.943,0.4883120000000031,1
2016-02-24,0.023,0.05818799999999988,1
2016-02-25,1.809,1.2022120000000018,1
2016-02-26,0.275,0.280934000000002,1
2016-02-27,0.036,0.12345000000000049,1
2016-02-28,1.079,0.7574640000000029,1
2016-03-02,-0.901,0.11354999999999926,1
2016-03-05,1.608,0.8936400000000013,1
2016-03-06,2.359,1.5597000000000063,1
2016-03-08,0.271,0.2318660000000004,1
2016-03-09,0.921,0.6332779999999978,1
2016-03-10,0.762,0.4519420000000001,1
2016-03-12,0.376,0.2617200000000013,1
2016-03-13,0.782,0.47130400000000217,1
2016-03-14,0.058,0.12528400000000064,1
2016-03-15,0.423,0.5120960000000007,1
2016-03-16,0.379,0.5990859999999992,1
2016-03-18,0.054,0.11118800000000038,1
2016-03-19,0.717,0.5376840000000038,1
2016-03-20,-0.11,0.09509400000000036,1
2016-03-21,1.21,0.8867119999999941,1
2016-03-22,0.191,0.203474000000001,1
2016-03-24,0.68,0.542224000000003,1
2016-03-25,0.108,0.20141400000000068,1
2016-03-26,2.071,1.306862000000008,1
2016-03-30,0.77,0.5903680000000006,1
2016-03-31,0.299,0.22174600000000172,1
2016-04-01,0.614,0.4585500000000018,1
2016-04-02,0.074,0.1639819999999995,1
2016-04-04,0.706,0.4950239999999974,1
2016-04-08,0.028,0.05904599999999979,1
2016-04-09,0.763,0.5800820000000007,1
2016-04-10,0.312,0.38576800000000283,1
2016-04-11,0.982,0.6961160000000044,1
2016-04-13,0.232,0.3142259999999996,1
2016-04-14,1.143,0.9173359999999928,1
2016-04-15,0.346,0.46507200000000154,1
2016-04-17,0.074,0.26784199999999964,1
2016-04-18,1.841,1.4352680000000038,1
2016-04-19,1.164,1.0211799999999933,1
2016-04-20,2.147,1.4359760000000068,1
2016-04-22,1.29,1.0877220000000045,1
2016-04-23,2.086,1.5335000000000059,1
2016-04-24,0.417,0.4345940000000015,1
2016-04-25,0.923,0.3956540000000012,1
2016-04-27,1.193,0.7610179999999983,1
2016-04-28,1.319,0.8307180000000024,1
2016-04-30,1.136,0.7875400000000035,1
2016-05-02,1.505,0.8983139999999977,1
2016-05-04,0.216,0.20280999999999774,1
2016-05-05,2.75,1.7898380000000005,1
2016-05-07,0.004,0.037606000000000285,1
2016-05-08,0.452,0.2696299999999992,1
