d,unixTs,mvrvZscore
2013-09-20,1.3796352E9,1.7642108109891332
2013-09-21,1.3797216E9,1.774160577336203
2013-09-22,1.379808E9,1.7566274990934243
2013-09-23,1.3798944E9,1.7445210027867595
2013-09-24,1.3799808E9,1.7619894410797687
2013-09-25,1.3800672E9,1.7506939795198786
2013-09-26,1.3801536E9,1.772378172359101
2013-09-27,1.38024E9,1.8158304911888616
2013-09-28,1.3803264E9,1.8147667398133804
2013-09-29,1.3804128E9,1.8164165088973958
2013-09-30,1.3804992E9,1.782826993626812
2013-10-01,1.3805856E9,1.8138683909266822
2013-10-02,1.380672E9,1.2128637245896547
2013-10-03,1.3807584E9,1.5538950357270127
2013-10-04,1.3808448E9,1.6605835319577762
2013-10-05,1.3809312E9,1.6417954970651214
2013-10-06,1.3810176E9,1.664081495642789
2013-10-07,1.381104E9,1.684270796672071
2013-10-08,1.3811904E9,1.7003348471102446
2013-10-09,1.3812768E9,1.7230693588158952
2013-10-10,1.3813632E9,1.736818307153258
2013-10-11,1.3814496E9,1.7444014696274375
2013-10-12,1.381536E9,1.752900537233988
2013-10-13,1.3816224E9,1.8610340132431675
2013-10-14,1.3817088E9,1.9247779298289516
2013-10-15,1.3817952E9,2.0663120451254753
2013-10-16,1.3818816E9,1.9720404254974107
2013-10-17,1.381968E9,2.094417964187548
2013-10-18,1.3820544E9,2.304823390124983
2013-10-19,1.3821408E9,2.6038356849869464
2013-10-20,1.3822272E9,2.602657648832219
2013-10-21,1.3823136E9,2.8858439315269426
2013-10-22,1.3824E9,3.092931986911521
2013-10-23,1.3824864E9,3.3797441580633696
2013-10-24,1.3825728E9,3.099405460930389
2013-10-25,1.3826592E9,2.81818342248162
2013-10-26,1.3827456E9,2.662015632628695
2013-10-27,1.382832E9,2.9871392830853223
2013-10-28,1.3829184E9,3.002772824873954
2013-10-29,1.3830048E9,3.1510919703741354
2013-10-30,1.3830912E9,2.97333633578193
2013-10-31,1.3831776E9,3.0694386647894127
2013-11-01,1.383264E9,3.0347660559156995
2013-11-02,1.3833504E9,3.0504014525214376
2013-11-03,1.3834368E9,3.1459431406088445
2013-11-04,1.3835232E9,3.495381723253646
2013-11-05,1.3836096E9,3.7603773539004375
2013-11-06,1.383696E9,4.127008563665449
2013-11-07,1.3837824E9,4.594186798862473
2013-11-08,1.3838688E9,5.386415310447324
2013-11-09,1.3839552E9,5.203259800043917
2013-11-10,1.3840416E9,5.024872999777473
2013-11-11,1.384128E9,5.2178127731970045
2013-11-12,1.3842144E9,5.32625725384575
2013-11-13,1.3843008E9,5.940837927925897
2013-11-14,1.3843872E9,6.173668994668248
2013-11-15,1.3844736E9,5.849972799875461
2013-11-16,1.38456E9,6.186652402119553
2013-11-17,1.3846464E9,6.850449737435219
2013-11-18,1.3847328E9,9.30480488057867
2013-11-19,1.3848192E9,7.132280265479163
2013-11-20,1.3849056E9,7.582496154372418
2013-11-21,1.384992E9,9.062732407963003
2013-11-22,1.3850784E9,9.573618003340982
2013-11-23,1.3851648E9,9.41571363483828
2013-11-24,1.3852512E9,8.615074390331898
2013-11-25,1.3853376E9,8.301374010331516
2013-11-26,1.385424E9,8.864600882912763
2013-11-27,1.3855104E9,8.877500021781806
2013-11-28,1.3855968E9,8.8282896360544
2013-11-29,1.3856832E9,9.47760345360932
2013-11-30,1.3857696E9,8.879387265334579
2013-12-01,1.385856E9,7.091252660310569
2013-12-02,1.3859424E9,7.504468132227533
2013-12-03,1.3860288E9,7.329662972734316
2013-12-04,1.3861152E9,7.7040622908205
2013-12-05,1.3862016E9,6.557028930478446
2013-12-06,1.386288E9,4.781775876856488
2013-12-07,1.3863744E9,3.737121803134897
2013-12-08,1.3864608E9,4.315543709358616
2013-12-09,1.3865472E9,5.1135246689737395
2013-12-10,1.3866336E9,5.61353606002393
2013-12-11,1.38672E9,4.729702714312068
2013-12-12,1.3868064E9,4.635580438757759
2013-12-13,1.3868928E9,4.593328377760065
2013-12-14,1.3869792E9,4.345964147912204
2013-12-15,1.3870656E9,4.359368531183318
2013-12-16,1.387152E9,3.0014531226012275
2013-12-17,1.3872384E9,3.012908180629067
2013-12-18,1.3873248E9,1.9041057223103106
2013-12-19,1.3874112E9,3.0025761010454945
2013-12-20,1.3874976E9,2.3928898337959392
2013-12-21,1.387584E9,2.3291094736312705
2013-12-22,1.3876704E9,2.468416904379615
2013-12-23,1.3877568E9,2.742781308135568
2013-12-24,1.3878432E9,2.6424153068152894
2013-12-25,1.3879296E9,2.804145964681349
2013-12-26,1.388016E9,3.254353170360728
2013-12-27,1.3881024E9,3.037959547071112
2013-12-28,1.3881888E9,2.9705419704708675
2013-12-29,1.3882752E9,3.0221259939749565
2013-12-30,1.3883616E9,3.054779140661288
2013-12-31,1.388448E9,2.9920941124582523
2014-01-01,1.3885344E9,3.1174273481680865
2014-01-02,1.3886208E9,3.2932302231179276
2014-01-03,1.3887072E9,3.397673726856064
2014-01-04,1.3887936E9,3.4738842722688426
2014-01-05,1.38888E9,3.881989872212743
2014-01-06,1.3889664E9,3.9044090273776555
2014-01-07,1.3890528E9,3.19233818383256
2014-01-08,1.3891392E9,3.2571683637513673
2014-01-09,1.3892256E9,3.2907199065280506
2014-01-10,1.389312E9,3.391407247187404
2014-01-11,1.3893984E9,3.56111983932131
2014-01-12,1.3894848E9,3.2669692881018837
2014-01-13,1.3895712E9,3.110124081394465
2014-01-14,1.3896576E9,3.038586882830131
2014-01-15,1.389744E9,3.1545662823784313
2014-01-16,1.3898304E9,2.983936402249001
2014-01-17,1.3899168E9,2.8332252668004996
2014-01-18,1.3900032E9,2.909333983813288
2014-01-19,1.3900896E9,3.0461532229809993
2014-01-20,1.390176E9,2.969606277640424
2014-01-21,1.3902624E9,2.920270949657757
2014-01-22,1.3903488E9,2.8709392467732333
2014-01-23,1.3904352E9,2.808488676030279
2014-01-24,1.3905216E9,2.627964616900342
2014-01-25,1.390608E9,2.7362685669819835
2014-01-26,1.3906944E9,2.7730273695434073
2014-01-27,1.3907808E9,2.376205981967822
2014-01-28,1.3908672E9,2.6139432607306987
2014-01-29,1.3909536E9,2.614095169749651
2014-01-30,1.39104E9,2.630163867726217
2014-01-31,1.3911264E9,2.6348993541252566
2014-02-01,1.3912128E9,2.667141620022766
2014-02-02,1.3912992E9,2.6583230442147205
2014-02-03,1.3913856E9,2.604408619805366
2014-02-04,1.391472E9,2.555615601459718
2014-02-05,1.3915584E9,2.4119774831414005
2014-02-06,1.3916448E9,2.294356103009246
2014-02-07,1.3917312E9,2.0245672877408065
2014-02-08,1.3918176E9,1.8481776855732683
2014-02-09,1.391904E9,1.8910726140627525
2014-02-10,1.3919904E9,1.8751087316369315
2014-02-11,1.3920768E9,1.8028051700982421
2014-02-12,1.3921632E9,1.709060326417831
2014-02-13,1.3922496E9,1.5020691665045636
2014-02-14,1.392336E9,1.7750035225874372
2014-02-15,1.3924224E9,1.6985363896566594
2014-02-16,1.3925088E9,1.5404732088537676
2014-02-17,1.3925952E9,1.5778700114820838
2014-02-18,1.3926816E9,1.554326037609366
2014-02-19,1.392768E9,1.5350134786134264
2014-02-20,1.3928544E9,1.2395900048150112
2014-02-21,1.3929408E9,1.3189842426256868
2014-02-22,1.3930272E9,1.448624933210547
2014-02-23,1.3931136E9,1.460254958584756
2014-02-24,1.3932E9,1.1344034812929438
2014-02-25,1.3932864E9,1.103227451668047
2014-02-26,1.3933728E9,1.363096014445314
2014-02-27,1.3934592E9,1.351660833127142
2014-02-28,1.3935456E9,1.1809728171860914
2014-03-01,1.393632E9,1.2598425998599583
2014-03-02,1.3937184E9,1.2156652694994863
2014-03-03,1.3938048E9,1.7797934145600345
2014-03-04,1.3938912E9,1.7648440470061009
2014-03-05,1.3939776E9,1.7377775591922777
2014-03-06,1.394064E9,1.7181381516247276
2014-03-07,1.3941504E9,1.4934363178472698
2014-03-08,1.3942368E9,1.4401277109481756
2014-03-09,1.3943232E9,1.499216136286778
2014-03-10,1.3944096E9,1.4340157916681695
2014-03-11,1.394496E9,1.4559036674947765
2014-03-12,1.3945824E9,1.4542047925565371
2014-03-13,1.3946688E9,1.4912455920629162
2014-03-14,1.3947552E9,1.4177827681338668
2014-03-15,1.3948416E9,1.4519500609094114
2014-03-16,1.394928E9,1.4389165777875734
2014-03-17,1.3950144E9,1.382284557049783
2014-03-18,1.3951008E9,1.3389509555498729
2014-03-19,1.3951872E9,1.3184739175053184
2014-03-20,1.3952736E9,1.2057021133777999
2014-03-21,1.39536E9,1.119594179291762
2014-03-22,1.3954464E9,1.0945820176035639
2014-03-23,1.3955328E9,1.0667434273159482
2014-03-24,1.3956192E9,1.1864462302315342
2014-03-25,1.3957056E9,1.1776334278213665
2014-03-26,1.395792E9,1.1546018279461034
2014-03-27,1.3958784E9,0.7092122834401721
2014-03-28,1.3959648E9,0.7831982964045946
2014-03-29,1.3960512E9,0.740988603923878
2014-03-30,1.3961376E9,0.6008407519870876
2014-03-31,1.396224E9,0.5873475005418446
2014-04-01,1.3963104E9,0.6980431738623567
2014-04-02,1.3963968E9,0.5142544434368137
2014-04-03,1.3964832E9,0.5632002784351279
2014-04-04,1.3965696E9,0.5654893055060571
2014-04-05,1.396656E9,0.6261527223080245
2014-04-06,1.3967424E9,0.611612658572928
2014-04-07,1.3968288E9,0.5658107040056608
2014-04-08,1.3969152E9,0.5859772311799343
2014-04-09,1.3970016E9,0.5392942618877052
2014-04-10,1.397088E9,0.194560602813874
2014-04-11,1.3971744E9,0.45384087554204555
2014-04-12,1.3972608E9,0.4649126992064443
2014-04-13,1.3973472E9,0.4282545886015242
2014-04-14,1.3974336E9,0.6354187731423667
2014-04-15,1.39752E9,0.9138481704532605
2014-04-16,1.3976064E9,0.9521034749962877
2014-04-17,1.3976928E9,0.8033610739098868
2014-04-18,1.3977792E9,0.7264134407240809
2014-04-19,1.3978656E9,0.824310863605604
2014-04-20,1.397952E9,0.8116644512032952
2014-04-21,1.3980384E9,0.7949846777342197
2014-04-22,1.3981248E9,0.7557210273490587
2014-04-23,1.3982112E9,0.7579375657570896
2014-04-24,1.3982976E9,0.8151316663258468
2014-04-25,1.398384E9,0.645992035279583
2014-04-26,1.3984704E9,0.6128558878147153
2014-04-27,1.3985568E9,0.5185119025328336
2014-04-28,1.3986432E9,0.5332462368443308
2014-04-29,1.3987296E9,0.5621480552006536
2014-04-30,1.398816E9,0.5675885606372282
2014-05-01,1.3989024E9,0.6194819987868625
2014-05-02,1.3989888E9,0.5826055152879288
2014-05-03,1.3990752E9,0.5218749722697762
2014-05-04,1.3991616E9,0.5116986206390707
2014-05-05,1.399248E9,0.49260020311605457
2014-05-06,1.3993344E9,0.48354236593180056
2014-05-07,1.3994208E9,0.5393832168499297
2014-05-08,1.3995072E9,0.5312672161783681
2014-05-09,1.3995936E9,0.587464915145134
2014-05-10,1.39968E9,0.6058774706757836
2014-05-11,1.3997664E9,0.5248091465781911
2014-05-12,1.3998528E9,0.5351442897844216
2014-05-13,1.3999392E9,0.5251092108215506
2014-05-14,1.4000256E9,0.5524705183588583
2014-05-15,1.400112E9,0.56226507806151
2014-05-16,1.4001984E9,0.5709033520090483
2014-05-17,1.4002848E9,0.5729806627736732
2014-05-18,1.4003712E9,0.562322778565351
2014-05-19,1.4004576E9,0.5645776178856259
2014-05-20,1.400544E9,0.7597119836250006
2014-05-21,1.4006304E9,0.7747497050053123
2014-05-22,1.4007168E9,0.9226207468528211
2014-05-23,1.4008032E9,0.9066264289695334
2014-05-24,1.4008896E9,0.922381280231807
2014-05-25,1.400976E9,1.126309819434684
2014-05-26,1.4010624E9,1.1761485190434335
2014-05-27,1.4011488E9,1.1122777794910335
2014-05-28,1.4012352E9,1.133396259793288
2014-05-29,1.4013216E9,1.0911849634294195
2014-05-30,1.401408E9,1.3098315129792524
2014-05-31,1.4014944E9,1.3371444485901596
2014-06-01,1.4015808E9,1.342796194384406
2014-06-02,1.4016672E9,1.4867343619295579
2014-06-03,1.4017536E9,1.5208482165717654
2014-06-04,1.40184E9,1.3880080782886568
2014-06-05,1.4019264E9,1.4626596128528468
2014-06-06,1.4020128E9,1.408535925972886
2014-06-07,1.4020992E9,1.4350359190583095
2014-06-08,1.4021856E9,1.4357445423913242
2014-06-09,1.402272E9,1.3881212712882842
2014-06-10,1.4023584E9,1.3947699018924509
2014-06-11,1.4024448E9,1.3045002125482124
2014-06-12,1.4025312E9,1.1052695695010608
2014-06-13,1.4026176E9,1.1255403871653655
2014-06-14,1.402704E9,1.0290811767518628
2014-06-15,1.4027904E9,1.0908516784449245
2014-06-16,1.4028768E9,1.092664023178481
2014-06-17,1.4029632E9,1.1731207071832421
2014-06-18,1.4030496E9,1.1647224100459583
2014-06-19,1.403136E9,1.1105586510299341
2014-06-20,1.4032224E9,1.0903072012881392
2014-06-21,1.4033088E9,1.094276733602774
2014-06-22,1.4033952E9,1.1228964106589832
2014-06-23,1.4034816E9,1.0761093592023723
2014-06-24,1.403568E9,1.0319215606932843
2014-06-25,1.4036544E9,0.9531417241811164
2014-06-26,1.4037408E9,1.0323290182551639
2014-06-27,1.4038272E9,1.1178476480207726
2014-06-28,1.4039136E9,1.0887502160796907
2014-06-29,1.404E9,1.112981960119455
2014-06-30,1.4040864E9,1.2760687643864963
2014-07-01,1.4041728E9,1.289420933629352
2014-07-02,1.4042592E9,1.3196123639208721
2014-07-03,1.4043456E9,1.2938798257003967
2014-07-04,1.404432E9,1.2225008286124786
2014-07-05,1.4045184E9,1.2195665278391263
2014-07-06,1.4046048E9,1.2357459538726099
2014-07-07,1.4046912E9,1.1819267514087906
2014-07-08,1.4047776E9,1.18907329594976
2014-07-09,1.404864E9,1.1724197094772022
2014-07-10,1.4049504E9,1.1467437251146744
2014-07-11,1.4050368E9,1.222573061233821
2014-07-12,1.4051232E9,1.2309461540777469
2014-07-13,1.4052096E9,1.198389769203242
2014-07-14,1.405296E9,1.1505091377646588
2014-07-15,1.4053824E9,1.1604018329378802
2014-07-16,1.4054688E9,1.1347062298416197
2014-07-17,1.4055552E9,1.1666314456993967
2014-07-18,1.4056416E9,1.1924501600296165
2014-07-19,1.405728E9,1.1843486964837773
2014-07-20,1.4058144E9,1.1655209204349088
2014-07-21,1.4059008E9,1.1456326588054573
2014-07-22,1.4059872E9,1.137522114151241
2014-07-23,1.4060736E9,1.1345940726586294
2014-07-24,1.40616E9,1.060669710047642
2014-07-25,1.4062464E9,1.0538036264348951
2014-07-26,1.4063328E9,1.0233064976868276
2014-07-27,1.4064192E9,1.0087748813256725
2014-07-28,1.4065056E9,0.9905842924374252
2014-07-29,1.406592E9,0.9757715307989243
2014-07-30,1.4066784E9,0.8853842445094043
2014-07-31,1.4067648E9,0.9652526888925338
2014-08-01,1.4068512E9,1.0247137450927524
2014-08-02,1.4069376E9,0.9946240199113038
2014-08-03,1.407024E9,0.9810069614335047
2014-08-04,1.4071104E9,0.9822476494165431
2014-08-05,1.4071968E9,0.9481914657089716
2014-08-06,1.4072832E9,0.9487539189915141
2014-08-07,1.4073696E9,0.9635802364509138
2014-08-08,1.407456E9,0.9750748279991267
2014-08-09,1.4075424E9,0.9734949159387619
2014-08-10,1.4076288E9,0.9739244114448221
2014-08-11,1.4077152E9,0.9057681140794013
2014-08-12,1.4078016E9,0.8834382582798731
2014-08-13,1.407888E9,0.7987695456200461
2014-08-14,1.4079744E9,0.6182317234354825
2014-08-15,1.4080608E9,0.5986363700578416
2014-08-16,1.4081472E9,0.6889369909293399
2014-08-17,1.4082336E9,0.5871052952971149
2014-08-18,1.40832E9,0.4689458732746591
2014-08-19,1.4084064E9,0.5448776852533319
2014-08-20,1.4084928E9,0.6640816117182831
2014-08-21,1.4085792E9,0.6819926063416202
2014-08-22,1.4086656E9,0.6684050800037343
2014-08-23,1.408752E9,0.5888100829427194
2014-08-24,1.4088384E9,0.6364222508749415
2014-08-25,1.4089248E9,0.6075764120998134
2014-08-26,1.4090112E9,0.650412148163723
2014-08-27,1.4090976E9,0.6432977221026002
2014-08-28,1.409184E9,0.6335361398133167
2014-08-29,1.4092704E9,0.6450741474585858
2014-08-30,1.4093568E9,0.6129642882848306
2014-08-31,1.4094432E9,0.5168262472023899
2014-09-01,1.4095296E9,0.49980175259104415
2014-09-02,1.409616E9,0.5004682913465817
2014-09-03,1.4097024E9,0.4987177705424795
2014-09-04,1.4097888E9,0.5640963949929667
2014-09-05,1.4098752E9,0.5179982160427584
2014-09-06,1.4099616E9,0.5256438942798168
2014-09-07,1.410048E9,0.5169880329624734
2014-09-08,1.4101344E9,0.4778574692386596
2014-09-09,1.4102208E9,0.49819263030476235
2014-09-10,1.4103072E9,0.5169000145554872
2014-09-11,1.4103936E9,0.5150214143741437
2014-09-12,1.41048E9,0.502131335802177
2014-09-13,1.4105664E9,0.5187990355335121
2014-09-14,1.4106528E9,0.5089075939103335
2014-09-15,1.4107392E9,0.4967977675852941
2014-09-16,1.4108256E9,0.4615354709992845
2014-09-17,1.410912E9,0.42874378109821965
2014-09-18,1.4109984E9,0.30722621836651637
2014-09-19,1.4110848E9,0.17205360470527367
2014-09-20,1.4111712E9,0.24791448026046028
2014-09-21,1.4112576E9,0.2038463208744336
2014-09-22,1.411344E9,0.20693695755333996
2014-09-23,1.4114304E9,0.36612207082241116
2014-09-24,1.4115168E9,0.3044165996229755
2014-09-25,1.4116032E9,0.24551162833207288
2014-09-26,1.4116896E9,0.229832596949828
2014-09-27,1.411776E9,0.21082456913404948
2014-09-28,1.4118624E9,0.10557566307870975
2014-09-29,1.4119488E9,0.09914599203381776
2014-09-30,1.4120352E9,0.16896373084929084
2014-10-01,1.4121216E9,0.14373872772433358
2014-10-02,1.412208E9,0.10123596799380809
2014-10-03,1.4122944E9,0.04337259458445735
2014-10-04,1.4123808E9,-0.07587790056741002
2014-10-05,1.4124672E9,-0.1004827026677437
2014-10-06,1.4125536E9,-0.0717552092816576
2014-10-07,1.41264E9,-0.04153093141065611
2014-10-08,1.4127264E9,0.04666252161877478
2014-10-09,1.4128128E9,0.07970440880112398
2014-10-10,1.4128992E9,0.0691665372941749
2014-10-11,1.4129856E9,0.08300000788563797
2014-10-12,1.413072E9,0.15148024918043262
2014-10-13,1.4131584E9,0.2093219006734744
2014-10-14,1.4132448E9,0.2466739520305719
2014-10-15,1.4133312E9,0.2232248492943197
2014-10-16,1.4134176E9,0.17104943497720212
2014-10-17,1.413504E9,0.1721380402259992
2014-10-18,1.4135904E9,0.21064824952358213
2014-10-19,1.4136768E9,0.19959655138754656
2014-10-20,1.4137632E9,0.16824308157246973
2014-10-21,1.4138496E9,0.18569081190290074
2014-10-22,1.413936E9,0.1676002288720209
2014-10-23,1.4140224E9,0.06945530613643178
2014-10-24,1.4141088E9,0.0720978582957051
2014-10-25,1.4141952E9,0.02346109541875063
2014-10-26,1.4142816E9,0.05504686630965833
2014-10-27,1.414368E9,0.04342199977609189
2014-10-28,1.4144544E9,0.06377247259919486
2014-10-29,1.4145408E9,-0.02386609513748657
2014-10-30,1.4146272E9,0.02427027879731138
2014-10-31,1.4147136E9,-0.004697651718804812
2014-11-01,1.4148E9,-0.05845449481951884
2014-11-02,1.4148864E9,-0.058196889002833936
2014-11-03,1.4149728E9,-0.052028055984246674
2014-11-04,1.4150592E9,-0.031732483175147395
2014-11-05,1.4151456E9,0.00808777247415863
2014-11-06,1.415232E9,0.05264399785541648
2014-11-07,1.4153184E9,0.021373248764525978
2014-11-08,1.4154048E9,0.036716101773892944
2014-11-09,1.4154912E9,0.11463840385935735
2014-11-10,1.4155776E9,0.12270943009820086
2014-11-11,1.415664E9,0.13315865675227967
2014-11-12,1.4157504E9,0.36568089563553313
2014-11-13,1.4158368E9,0.35821540709570404
2014-11-14,1.4159232E9,0.25777951577674824
2014-11-15,1.4160096E9,0.17083574836573112
2014-11-16,1.416096E9,0.22320106010173904
2014-11-17,1.4161824E9,0.2128285803540417
2014-11-18,1.4162688E9,0.1552267967282574
2014-11-19,1.4163552E9,0.17267201946767882
2014-11-20,1.4164416E9,0.0826404875370076
2014-11-21,1.416528E9,0.06053389716967764
2014-11-22,1.4166144E9,0.0682790885702358
2014-11-23,1.4167008E9,0.13431881683713015
2014-11-24,1.4167872E9,0.17393074649517662
2014-11-25,1.4168736E9,0.17340341402285844
2014-11-26,1.41696E9,0.13447683444548472
2014-11-27,1.4170464E9,0.14341242838942356
2014-11-28,1.4171328E9,0.1932209641133084
2014-11-29,1.4172192E9,0.18570397611401324
2014-11-30,1.4173056E9,0.19688636442884005
2014-12-01,1.417392E9,0.19902689206293664
2014-12-02,1.4174784E9,0.2172747288480263
2014-12-03,1.4175648E9,0.1871598617515511
2014-12-04,1.4176512E9,0.16107434535706447
2014-12-05,1.4177376E9,0.2024572311778408
2014-12-06,1.417824E9,0.1884205438786644
2014-12-07,1.4179104E9,0.19516282164931426
2014-12-08,1.4179968E9,0.14839995560603852
2014-12-09,1.4180832E9,0.0963210891956042
2014-12-10,1.4181696E9,0.0858816265394952
2014-12-11,1.418256E9,0.08993122729210697
2014-12-12,1.4183424E9,0.1103868133219903
2014-12-13,1.4184288E9,0.09367864604185099
2014-12-14,1.4185152E9,0.12351771745064785
2014-12-15,1.4186016E9,0.08566520900023125
2014-12-16,1.418688E9,0.006667772216228483
2014-12-17,1.4187744E9,-0.027975867308694394
2014-12-18,1.4188608E9,-0.05562309176216185
2014-12-19,1.4189472E9,-0.033739742355302214
2014-12-20,1.4190336E9,0.018506668752900534
2014-12-21,1.41912E9,-0.01726642548323982
2014-12-22,1.4192064E9,0.030393875892709105
2014-12-23,1.4192928E9,0.05566096664419448
2014-12-24,1.4193792E9,-5.467840466727169E-4
2014-12-25,1.4194656E9,-0.017602926002595762
2014-12-26,1.419552E9,0.027172083007135424
2014-12-27,1.4196384E9,-0.02989511611070648
2014-12-28,1.4197248E9,-0.0242631802654504
2014-12-29,1.4198112E9,-0.040370818984351194
2014-12-30,1.4198976E9,-0.045247022639675206
2014-12-31,1.419984E9,0.0013093365474245628
2015-01-01,1.4200704E9,-0.024153267905782653
2015-01-02,1.4201568E9,-0.018639607976569397
2015-01-03,1.4202432E9,-0.14748670118324383
2015-01-04,1.4203296E9,-0.24229944372562937
2015-01-05,1.420416E9,-0.1884274504887329
2015-01-06,1.4205024E9,-0.13343182541077245
2015-01-07,1.4205888E9,-0.08950609254431734
2015-01-08,1.4206752E9,-0.14393210815721455
2015-01-09,1.4207616E9,-0.10539868461854941
2015-01-10,1.420848E9,-0.17519027852345104
2015-01-11,1.4209344E9,-0.20714689407986764
2015-01-12,1.4210208E9,-0.20588452993702022
2015-01-13,1.4211072E9,-0.3955769509193935
2015-01-14,1.4211936E9,-0.5982295634285352
2015-01-15,1.42128E9,-0.43613645924126687
2015-01-16,1.4213664E9,-0.4552662690445144
2015-01-17,1.4214528E9,-0.48825034797520217
2015-01-18,1.4215392E9,-0.43796604624405655
2015-01-19,1.4216256E9,-0.4120281370624785
2015-01-20,1.421712E9,-0.43270085345620546
2015-01-21,1.4217984E9,-0.3551405078837419
2015-01-22,1.4218848E9,-0.3297013978971106
2015-01-23,1.4219712E9,-0.331430846139436
2015-01-24,1.4220576E9,-0.261454398631811
2015-01-25,1.422144E9,-0.2374541175223603
2015-01-26,1.4222304E9,-0.14759663863489725
2015-01-27,1.4223168E9,-0.18763506461637214
2015-01-28,1.4224032E9,-0.3146564093716516
2015-01-29,1.4224896E9,-0.32111155116307405
2015-01-30,1.422576E9,-0.34191959798754606
2015-01-31,1.4226624E9,-0.3907940468066439
2015-02-01,1.4227488E9,-0.3471960529299144
2015-02-02,1.4228352E9,-0.2890800108729397
2015-02-03,1.4229216E9,-0.34297829666207635
2015-02-04,1.423008E9,-0.3463044401709516
2015-02-05,1.4230944E9,-0.38803230811403305
2015-02-06,1.4231808E9,-0.36235556818035686
2015-02-07,1.4232672E9,-0.33563708213175336
2015-02-08,1.4233536E9,-0.35574519344728905
2015-02-09,1.42344E9,-0.3691465621369305
2015-02-10,1.4235264E9,-0.3680315194801953
2015-02-11,1.4236128E9,-0.3728154011267987
2015-02-12,1.4236992E9,-0.35875078571065805
2015-02-13,1.4237856E9,-0.2964391194267712
2015-02-14,1.423872E9,-0.2026625563437832
2015-02-15,1.4239584E9,-0.30557333460537356
2015-02-16,1.4240448E9,-0.3022443841475828
2015-02-17,1.4241312E9,-0.26276578006001744
2015-02-18,1.4242176E9,-0.2978270429871712
2015-02-19,1.424304E9,-0.2687228353314593
2015-02-20,1.4243904E9,-0.25435970558305715
2015-02-21,1.4244768E9,-0.2540072583259462
2015-02-22,1.4245632E9,-0.29336327243725874
2015-02-23,1.4246496E9,-0.2818467587512388
2015-02-24,1.424736E9,-0.2776080040027053
2015-02-25,1.4248224E9,-0.28329157231867086
2015-02-26,1.4249088E9,-0.2882646006101853
2015-02-27,1.4249952E9,-0.20743150822324907
2015-02-28,1.4250816E9,-0.2077936676714792
2015-03-01,1.425168E9,-0.18305616188918725
2015-03-02,1.4252544E9,-0.11304579340565284
2015-03-03,1.4253408E9,-0.08261824047940747
2015-03-04,1.4254272E9,-0.12439425087942868
2015-03-05,1.4255136E9,-0.11087646077331263
2015-03-06,1.4256E9,-0.12431845233638171
2015-03-07,1.4256864E9,-0.10888693773216211
2015-03-08,1.4257728E9,-0.11192669759783881
2015-03-09,1.4258592E9,-0.043693261122967036
2015-03-10,1.4259456E9,-0.03655567848039126
2015-03-11,1.426032E9,-0.017653472057154663
2015-03-12,1.4261184E9,-0.025331945213386615
2015-03-13,1.4262048E9,-0.06808602301907574
2015-03-14,1.4262912E9,-0.07841014260903184
2015-03-15,1.4263776E9,-0.061707244046334826
2015-03-16,1.426464E9,-0.04251846823619321
2015-03-17,1.4265504E9,-0.07039021938487379
2015-03-18,1.4266368E9,-0.1951293220778635
2015-03-19,1.4267232E9,-0.17245659909533517
2015-03-20,1.4268096E9,-0.16799472438870874
2015-03-21,1.426896E9,-0.17585562061391452
2015-03-22,1.4269824E9,-0.14060892069885708
2015-03-23,1.4270688E9,-0.14981567434741622
2015-03-24,1.4271552E9,-0.2391592501990115
2015-03-25,1.4272416E9,-0.23861304922828286
2015-03-26,1.427328E9,-0.22506329240795583
2015-03-27,1.4274144E9,-0.23416328141820467
2015-03-28,1.4275008E9,-0.2073394209994019
2015-03-29,1.4275872E9,-0.25372169175939374
2015-03-30,1.4276736E9,-0.2285903454318598
2015-03-31,1.42776E9,-0.2446084147201427
2015-04-01,1.4278464E9,-0.23013669336362863
2015-04-02,1.4279328E9,-0.20099068470871115
2015-04-03,1.4280192E9,-0.19497345435986638
2015-04-04,1.4281056E9,-0.19907350714994806
2015-04-05,1.428192E9,-0.16634518015178837
2015-04-06,1.4282784E9,-0.1878880698666436
2015-04-07,1.4283648E9,-0.1946118789214481
2015-04-08,1.4284512E9,-0.23530978912470835
2015-04-09,1.4285376E9,-0.2431337664040379
2015-04-10,1.428624E9,-0.2763253559810404
2015-04-11,1.4287104E9,-0.2689859473632569
2015-04-12,1.4287968E9,-0.26949919096771885
2015-04-13,1.4288832E9,-0.32110680877024644
2015-04-14,1.4289696E9,-0.3462916314302512
2015-04-15,1.429056E9,-0.32593338623043316
2015-04-16,1.4291424E9,-0.301681404807136
2015-04-17,1.4292288E9,-0.3272428552716871
2015-04-18,1.4293152E9,-0.3242467024947973
2015-04-19,1.4294016E9,-0.3246088644645748
2015-04-20,1.429488E9,-0.3164957460165564
2015-04-21,1.4295744E9,-0.26976156680642643
2015-04-22,1.4296608E9,-0.2746154437661106
2015-04-23,1.4297472E9,-0.2650802395986525
2015-04-24,1.4298336E9,-0.2852521918457752
2015-04-25,1.42992E9,-0.3080734280552216
2015-04-26,1.4300064E9,-0.3349156072057292
2015-04-27,1.4300928E9,-0.30275525740665443
2015-04-28,1.4301792E9,-0.3106373292032467
