d,unixTs,hashrate
2017-11-26,1511654400,10244850.06
2017-11-27,1511740800,11383166.73
2017-11-28,1511827200,10445729.47
2017-11-29,1511913600,11584046.14
2017-11-30,1512000000,11182287.32
2017-12-01,1512086400,12253644.19
2017-12-02,1512172800,10780528.49
2017-12-03,1512259200,11784925.56
2017-12-04,1512345600,12119724.58
2017-12-05,1512432000,11918845.17
2017-12-06,1512518400,13218896.98
2017-12-07,1512604800,12020755.11
2017-12-08,1512691200,12337090.77
2017-12-09,1512777600,13760601.25
2017-12-10,1512864000,12969762.09
2017-12-11,1512950400,13523349.50
2017-12-12,1513036800,12337090.77
2017-12-13,1513123200,14709608.23
2017-12-14,1513209600,14630524.31
2017-12-15,1513296000,13365181.67
2017-12-16,1513382400,13523349.50
2017-12-17,1513468800,14630524.31
2017-12-18,1513555200,15613766.25
2017-12-19,1513641600,13035760.95
2017-12-20,1513728000,12663310.64
2017-12-21,1513814400,12290860.32
2017-12-22,1513900800,14432449.62
2017-12-23,1513987200,12942648.37
2017-12-24,1514073600,14153111.89
2017-12-25,1514160000,12570198.06
2017-12-26,1514246400,13221986.11
2017-12-27,1514332800,14525562.20
2017-12-28,1514419200,13873774.15
2017-12-29,1514505600,15363575.41
2017-12-30,1514592000,13687549.00
2017-12-31,1514678400,15177350.25
2018-01-01,1514764800,14923655.72
2018-01-02,1514851200,16415540.67
2018-01-03,1514937600,15071578.27
2018-01-04,1515024000,16127548.73
2018-01-05,1515110400,13727615.88
2018-01-06,1515196800,16127548.73
2018-01-07,1515283200,15551564.84
2018-01-08,1515369600,15935554.10
2018-01-09,1515456000,15743559.47
2018-01-10,1515542400,15935554.10
2018-01-11,1515628800,18527481.57
2018-01-12,1515715200,17087521.86
2018-01-13,1515801600,15881806.21
2018-01-14,1515888000,17165770.55
2018-01-15,1515974400,16612036.02
2018-01-16,1516060800,17608758.18
2018-01-17,1516147200,18494733.44
2018-01-18,1516233600,19159214.88
2018-01-19,1516320000,18273239.62
2018-01-20,1516406400,19712949.41
2018-01-21,1516492800,20709671.57
2018-01-22,1516579200,18494733.44
2018-01-23,1516665600,19602202.50
2018-01-24,1516752000,19491455.60
2018-01-25,1516838400,19419246.34
2018-01-26,1516924800,20056949.54
2018-01-27,1517011200,20315748.89
2018-01-28,1517097600,20445148.56
2018-01-29,1517184000,19151151.82
2018-01-30,1517270400,21609745.63
2018-01-31,1517356800,15139761.91
2018-02-01,1517443200,20703947.91
2018-02-02,1517529600,21739145.31
2018-02-03,1517616000,20445148.56
2018-02-04,1517702400,23033142.05
2018-02-05,1517788800,23938939.78
2018-02-06,1517875200,22105953.91
2018-02-07,1517961600,20149017.21
2018-02-08,1518048000,18720008.90
2018-02-09,1518134400,19291612.22
2018-02-10,1518220800,20434818.87
2018-02-11,1518307200,21578025.52
2018-02-12,1518393600,23721537.99
2018-02-13,1518480000,23435736.33
2018-02-14,1518566400,25579248.80
2018-02-15,1518652800,18720008.90
2018-02-16,1518739200,22435430.51
2018-02-17,1518825600,21292223.86
2018-02-18,1518912000,23149934.67
2018-02-19,1518998400,23149934.67
2018-02-20,1519084800,20835108.50
2018-02-21,1519171200,25265138.83
2018-02-22,1519257600,22275181.57
2018-02-23,1519344000,22125683.71
2018-02-24,1519430400,21677190.12
2018-02-25,1519516800,25564134.55
2018-02-26,1519603200,21079198.67
2018-02-27,1519689600,23919658.06
2018-02-28,1519776000,23172168.75
2018-03-01,1519862400,24667147.38
2018-03-02,1519948800,23321666.61
2018-03-03,1520035200,26909615.32
2018-03-04,1520121600,22125683.71
2018-03-05,1520208000,24020983.53
2018-03-06,1520294400,25517998.11
2018-03-07,1520380800,25681575.02
2018-03-08,1520467200,26499459.57
2018-03-09,1520553600,23882229.00
2018-03-10,1520640000,22900767.53
2018-03-11,1520726400,25027267.37
2018-03-12,1520812800,26335882.66
2018-03-13,1520899200,25845151.93
2018-03-14,1520985600,23555075.18
2018-03-15,1521072000,23555075.18
2018-03-16,1521158400,25517998.11
2018-03-17,1521244800,24372959.73
2018-03-18,1521331200,25426608.97
2018-03-19,1521417600,26679206.96
2018-03-20,1521504000,21859737.32
2018-03-21,1521590400,26162835.21
2018-03-22,1521676800,24613719.97
2018-03-23,1521763200,22892480.81
2018-03-24,1521849600,26851330.88
2018-03-25,1521936000,23236728.64
2018-03-26,1522022400,25818587.38
2018-03-27,1522108800,26162835.21
2018-03-28,1522195200,23236728.64
2018-03-29,1522281600,26162835.21
2018-03-30,1522368000,27884074.37
2018-03-31,1522454400,22031861.23
2018-04-01,1522540800,28151789.82
2018-04-02,1522627200,27227579.62
2018-04-03,1522713600,28449329.98
2018-04-04,1522800000,25656757.72
2018-04-05,1522886400,27227579.62
2018-04-06,1522972800,24085935.81
2018-04-07,1523059200,31416438.02
2018-04-08,1523145600,28100258.45
2018-04-09,1523232000,25656757.72
2018-04-10,1523318400,28623865.75
2018-04-11,1523404800,28100258.45
2018-04-12,1523491200,26878508.08
2018-04-13,1523577600,28798401.52
2018-04-14,1523664000,25934796.27
2018-04-15,1523750400,31109116.95
2018-04-16,1523836800,26910340.43
2018-04-17,1523923200,30918263.48
2018-04-18,1524009600,30536556.52
2018-04-19,1524096000,33971919.13
2018-04-20,1524182400,26146926.52
2018-04-21,1524268800,30345703.04
2018-04-22,1524355200,30536556.52
2018-04-23,1524441600,29200582.17
2018-04-24,1524528000,30345703.04
2018-04-25,1524614400,23474977.82
2018-04-26,1524700800,26910340.43
2018-04-27,1524787200,27882432.43
2018-04-28,1524873600,25592018.83
2018-04-29,1524960000,31590148.24
2018-04-30,1525046400,30990335.30
2018-05-01,1525132800,31590148.24
2018-05-02,1525219200,27991270.60
2018-05-03,1525305600,30190584.71
2018-05-04,1525392000,27591395.30
2018-05-05,1525478400,32189961.18
2018-05-06,1525564800,27391457.65
2018-05-07,1525651200,29990647.07
2018-05-08,1525737600,27791332.95
2018-05-09,1525824000,31990023.54
2018-05-10,1525910400,30790397.65
2018-05-11,1525996800,26155095.50
2018-05-12,1526083200,33988897.19
2018-05-13,1526169600,30487010.81
2018-05-14,1526256000,27191117.75
2018-05-15,1526342400,30075024.18
2018-05-16,1526428800,36872803.62
2018-05-17,1526515200,27191117.75
2018-05-18,1526601600,30487010.81
2018-05-19,1526688000,31722970.71
2018-05-20,1526774400,29663037.55
2018-05-21,1526860800,32340950.66
2018-05-22,1526947200,31104990.76
2018-05-23,1527033600,33370917.24
2018-05-24,1527120000,30032592.12
2018-05-25,1527206400,37681533.93
2018-05-26,1527292800,34684139.19
2018-05-27,1527379200,35112338.44
2018-05-28,1527465600,33399541.44
2018-05-29,1527552000,29759847.82
2018-05-30,1527638400,37253334.68
2018-05-31,1527724800,36396936.18
2018-06-01,1527811200,35540537.68
2018-06-02,1527897600,32543142.94
2018-06-03,1527984000,34898238.81
2018-06-04,1528070400,39180231.30
2018-06-05,1528156800,38570079.47
2018-06-06,1528243200,36103754.49
2018-06-07,1528329600,35121339.40
2018-06-08,1528416000,35612546.94
2018-06-09,1528502400,35121339.40
2018-06-10,1528588800,31191679.05
2018-06-11,1528675200,34384528.08
2018-06-12,1528761600,35612546.94
2018-06-13,1528848000,35121339.40
2018-06-14,1528934400,37577377.12
2018-06-15,1529020800,37577377.12
2018-06-16,1529107200,40770226.16
2018-06-17,1529193600,38559792.21
2018-06-18,1529280000,40279018.61
2018-06-19,1529366400,38748592.07
2018-06-20,1529452800,39122596.14
2018-06-21,1529539200,42908653.83
2018-06-22,1529625600,38112980.76
2018-06-23,1529712000,40384615.37
2018-06-24,1529798400,43161057.68
2018-06-25,1529884800,39627403.83
2018-06-26,1529971200,36850961.53
2018-06-27,1530057600,30540865.37
2018-06-28,1530144000,39627403.83
2018-06-29,1530230400,38112980.76
2018-06-30,1530316800,35588942.30
2018-07-01,1530403200,37103365.37
2018-07-02,1530489600,36328697.23
2018-07-03,1530576000,30929068.69
2018-07-04,1530662400,35728406.94
2018-07-05,1530748800,36528296.65
2018-07-06,1530835200,42660784.40
2018-07-07,1530921600,41594264.79
2018-07-08,1531008000,42127524.60
2018-07-09,1531094400,36261666.74
2018-07-10,1531180800,39727855.48
2018-07-11,1531267200,35995036.84
2018-07-12,1531353600,37594816.26
2018-07-13,1531440000,38128076.06
2018-07-14,1531526400,35461777.04
2018-07-15,1531612800,35461777.04
2018-07-16,1531699200,31995588.30
2018-07-17,1531785600,41051426.47
2018-07-18,1531872000,44793365.52
2018-07-19,1531958400,44021066.11
2018-07-20,1532044800,39644702.82
2018-07-21,1532131200,35268339.52
2018-07-22,1532217600,46852830.60
2018-07-23,1532304000,42733900.44
2018-07-24,1532390400,40931868.49
2018-07-25,1532476800,45565664.92
2018-07-26,1532563200,42476467.30
2018-07-27,1532649600,42991333.57
2018-07-28,1532736000,37327804.60
2018-07-29,1532822400,47480188.05
2018-07-30,1532908800,39630250.21
2018-07-31,1532995200,43474975.98
2018-08-01,1533081600,44362220.38
2018-08-02,1533168000,45249464.79
2018-08-03,1533254400,49094190.56
2018-08-04,1533340800,52051671.92
2018-08-05,1533427200,47319701.74
2018-08-06,1533513600,38743005.80
2018-08-07,1533600000,44657968.52
2018-08-08,1533686400,46432457.33
2018-08-09,1533772800,44066472.25
2018-08-10,1533859200,52051671.92
2018-08-11,1533945600,52485702.54
2018-08-12,1534032000,49230273.08
2018-08-13,1534118400,47642199.75
2018-08-14,1534204800,43195594.44
2018-08-15,1534291200,51135961.07
2018-08-16,1534377600,50183117.07
2018-08-17,1534464000,48277429.08
2018-08-18,1534550400,50818346.40
2018-08-19,1534636800,46054126.43
2018-08-20,1534723200,47642199.75
2018-08-21,1534809600,47006970.42
2018-08-22,1534896000,50818346.40
2018-08-23,1534982400,47324585.09
2018-08-24,1535068800,47295605.08
2018-08-25,1535155200,45145645.91
2018-08-26,1535241600,57853309.21
2018-08-27,1535328000,61866255.51
2018-08-28,1535414400,51165065.37
2018-08-29,1535500800,46483294.68
2018-08-30,1535587200,51499477.56
2018-08-31,1535673600,51833889.75
2018-09-01,1535760000,50496240.99
2018-09-02,1535846400,48155355.64
2018-09-03,1535932800,48155355.64
2018-09-04,1536019200,42135936.19
2018-09-05,1536105600,44142409.34
2018-09-06,1536192000,50161828.79
2018-09-07,1536278400,52746513.64
2018-09-08,1536364800,52338942.95
2018-09-09,1536451200,56874984.68
2018-09-10,1536537600,47105048.66
2018-09-11,1536624000,49198606.38
2018-09-12,1536710400,58619616.11
2018-09-13,1536796800,51641090.38
2018-09-14,1536883200,46058269.80
2018-09-15,1536969600,48849680.09
2018-09-16,1537056000,48500753.80
2018-09-17,1537142400,47105048.66
2018-09-18,1537228800,49547532.66
2018-09-19,1537315200,54432500.67
2018-09-20,1537401600,53860675.98
2018-09-21,1537488000,51200543.88
2018-09-22,1537574400,55111696.54
2018-09-23,1537660800,53333899.87
2018-09-24,1537747200,52622781.21
2018-09-25,1537833600,60089527.19
2018-09-26,1537920000,49422747.22
2018-09-27,1538006400,50844984.55
2018-09-28,1538092800,54756137.20
2018-09-29,1538179200,54045018.54
2018-09-30,1538265600,57956171.20
2018-10-01,1538352000,56178374.53
2018-10-02,1538438400,48711628.55
2018-10-03,1538524800,51556103.21
2018-10-04,1538611200,54987108.47
2018-10-05,1538697600,48176505.21
2018-10-06,1538784000,46323562.70
2018-10-07,1538870400,52623567.23
2018-10-08,1538956800,50029447.71
2018-10-09,1539043200,48176505.21
2018-10-10,1539129600,53364744.23
2018-10-11,1539216000,58923571.75
2018-10-12,1539302400,48917682.21
2018-10-13,1539388800,52252978.72
2018-10-14,1539475200,42247089.18
2018-10-15,1539561600,60035337.26
2018-10-16,1539648000,50029447.71
2018-10-17,1539734400,51141213.22
2018-10-18,1539820800,50884200.67
2018-10-19,1539907200,50702736.58
2018-10-20,1539993600,51059798.11
2018-10-21,1540080000,49274490.48
2018-10-22,1540166400,55344536.41
2018-10-23,1540252800,54987474.89
2018-10-24,1540339200,40347952.35
2018-10-25,1540425600,48917428.96
2018-10-26,1540512000,51059798.11
2018-10-27,1540598400,48560367.43
2018-10-28,1540684800,49988613.53
2018-10-29,1540771200,52130982.68
2018-10-30,1540857600,54987474.89
2018-10-31,1540944000,58201028.61
2018-11-01,1541030400,54989095.70
2018-11-02,1541116800,51070835.08
2018-11-03,1541203200,57499331.80
2018-11-04,1541289600,43928060.94
2018-11-05,1541376000,51427973.78
2018-11-06,1541462400,45713754.47
2018-11-07,1541548800,46428031.89
2018-11-08,1541635200,43213783.53
2018-11-09,1541721600,45356615.77
2018-11-10,1541808000,46785170.59
2018-11-11,1541894400,52142251.20
2018-11-12,1541980800,49999418.96
2018-11-13,1542067200,42856644.82
2018-11-14,1542153600,48213725.42
2018-11-15,1542240000,45356615.77
2018-11-16,1542326400,44814668.56
2018-11-17,1542412800,47956936.50
2018-11-18,1542499200,40680711.65
2018-11-19,1542585600,41672924.13
2018-11-20,1542672000,43657349.09
2018-11-21,1542758400,34727436.77
2018-11-22,1542844800,40349974.16
2018-11-23,1542931200,41342186.64
2018-11-24,1543017600,47295461.51
2018-11-25,1543104000,42003661.62
2018-11-26,1543190400,36711861.73
2018-11-27,1543276800,43326611.59
2018-11-28,1543363200,39027024.18
2018-11-29,1543449600,34727436.77
2018-11-30,1543536000,33404486.80
2018-12-01,1543622400,41011449.14
2018-12-02,1543708800,37704074.21
2018-12-03,1543795200,34851039.81
2018-12-04,1543881600,38734427.59
2018-12-05,1543968000,36488953.53
2018-12-06,1544054400,37892374.82
2018-12-07,1544140800,31998005.40
2018-12-08,1544227200,35646900.75
2018-12-09,1544313600,35927585.01
2018-12-10,1544400000,34804847.98
2018-12-11,1544486400,35085532.24
2018-12-12,1544572800,33682110.95
2018-12-13,1544659200,36769637.78
2018-12-14,1544745600,40979901.65
2018-12-15,1544832000,41821954.43
2018-12-16,1544918400,32278689.66
2018-12-17,1545004800,44909481.26
2018-12-18,1545091200,35632316.44
2018-12-19,1545177600,37822407.40
2018-12-20,1545264000,34268624.16
2018-12-21,1545350400,35537832.46
2018-12-22,1545436800,44422290.57
2018-12-23,1545523200,44676132.24
2018-12-24,1545609600,38583932.39
2018-12-25,1545696000,40360824.01
2018-12-26,1545782400,39853140.69
2018-12-27,1545868800,44168448.91
2018-12-28,1545955200,42391557.29
2018-12-29,1546041600,35030149.14
2018-12-30,1546128000,44676132.24
2018-12-31,1546214400,40567549.57
2019-01-01,1546300800,41615985.27
2019-01-02,1546387200,42174589.10
2019-01-03,1546473600,43291796.76
2019-01-04,1546560000,41615985.27
2019-01-05,1546646400,45526212.08
2019-01-06,1546732800,39381569.96
2019-01-07,1546819200,39381569.96
2019-01-08,1546905600,47202023.57
2019-01-09,1546992000,45805513.99
2019-01-10,1547078400,43571098.68
2019-01-11,1547164800,41336683.36
2019-01-12,1547251200,38543664.21
2019-01-13,1547337600,38264362.30
2019-01-14,1547424000,43489353.90
2019-01-15,1547510400,38609293.98
2019-01-16,1547596800,38901788.64
2019-01-17,1547683200,37146820.73
2019-01-18,1547769600,40364261.89
2019-01-19,1547856000,38901788.64
2019-01-20,1547942400,45921660.27
2019-01-21,1548028800,43874197.71
2019-01-22,1548115200,38024304.68
2019-01-23,1548201600,42704219.10
2019-01-24,1548288000,47384133.53
2019-01-25,1548374400,40364261.89
2019-01-26,1548460800,43874197.71
2019-01-27,1548547200,40071767.24
2019-01-28,1548633600,42053315.62
2019-01-29,1548720000,42201068.25
2019-01-30,1548806400,39310584.12
2019-01-31,1548892800,44802503.96
2019-02-01,1548979200,45669649.20
2019-02-02,1549065600,41622971.42
2019-02-03,1549152000,39888680.94
2019-02-04,1549238400,42490116.66
2019-02-05,1549324800,42490116.66
2019-02-06,1549411200,47403939.67
2019-02-07,1549497600,50294423.80
2019-02-08,1549584000,47114891.26
2019-02-09,1549670400,43357261.90
2019-02-10,1549756800,41080343.91
2019-02-11,1549843200,43691361.64
2019-02-12,1549929600,38568926.14
2019-02-13,1550016000,46101919.52
2019-02-14,1550102400,42486082.70
2019-02-15,1550188800,38267606.40
2019-02-16,1550275200,45197960.32
2019-02-17,1550361600,47909837.94
2019-02-18,1550448000,46704559.00
2019-02-19,1550534400,47005878.73
2019-02-20,1550620800,39171565.61
2019-02-21,1550707200,35857048.52
2019-02-22,1550793600,48813797.14
2019-02-23,1550880000,43088722.17
2019-02-24,1550966400,41300825.14
2019-02-25,1551052800,43162133.91
2019-02-26,1551139200,48595129.79
2019-02-27,1551225600,42558467.71
2019-02-28,1551312000,45274965.64
2019-03-01,1551398400,48896962.90
2019-03-02,1551484800,39841969.77
2019-03-03,1551571200,44067633.23
2019-03-04,1551657600,41351135.29
2019-03-05,1551744000,44973132.54
2019-03-06,1551830400,38634637.35
2019-03-07,1551916800,42860300.81
2019-03-08,1552003200,44067633.23
2019-03-09,1552089600,41652968.39
2019-03-10,1552176000,41044308.62
2019-03-11,1552262400,42839445.35
2019-03-12,1552348800,43141131.59
2019-03-13,1552435200,40727641.71
2019-03-14,1552521600,46761366.41
2019-03-15,1552608000,46157993.94
2019-03-16,1552694400,49174856.29
2019-03-17,1552780800,44046190.29
2019-03-18,1552867200,48571483.82
2019-03-19,1552953600,52493404.87
2019-03-20,1553040000,48571483.82
2019-03-21,1553126400,43141131.59
2019-03-22,1553212800,48571483.82
2019-03-23,1553299200,43744504.06
2019-03-24,1553385600,47567250.84
2019-03-25,1553472000,46933020.83
2019-03-26,1553558400,42493410.75
2019-03-27,1553644800,47250135.84
2019-03-28,1553731200,46298790.82
2019-03-29,1553817600,46615905.83
2019-03-30,1553904000,44078985.78
2019-03-31,1553990400,44078985.78
2019-04-01,1554076800,43127640.77
2019-04-02,1554163200,49787055.88
2019-04-03,1554249600,45030330.80
2019-04-04,1554336000,44396100.79
2019-04-05,1554422400,50104170.89
2019-04-06,1554508800,44084457.20
2019-04-07,1554595200,44809649.52
2019-04-08,1554681600,47034242.04
2019-04-09,1554768000,41949459.12
2019-04-10,1554854400,47034242.04
2019-04-11,1554940800,49894432.44
2019-04-12,1555027200,47987638.84
2019-04-13,1555113600,42902855.92
2019-04-14,1555200000,38771469.79
2019-04-15,1555286400,46080845.25
2019-04-16,1555372800,46080845.25
2019-04-17,1555459200,43856252.72
2019-04-18,1555545600,47352040.98
2019-04-19,1555632000,48305437.78
2019-04-20,1555718400,41631660.19
2019-04-21,1555804800,51189192.67
2019-04-22,1555891200,42318655.54
2019-04-23,1555977600,36634060.02
2019-04-24,1556064000,51477170.55
2019-04-25,1556150400,45160953.30
2019-04-26,1556236800,47687440.20
2019-04-27,1556323200,43266088.13
2019-04-28,1556409600,51477170.55
2019-04-29,1556496000,51477170.55
2019-04-30,1556582400,44213520.72
2019-05-01,1556668800,54003657.44
2019-05-02,1556755200,58109198.65
2019-05-03,1556841600,48003251.06
2019-05-04,1556928000,43092854.41
2019-05-05,1557014400,42978500.70
2019-05-06,1557100800,50308167.48
2019-05-07,1557187200,42312167.35
2019-05-08,1557273600,50641334.15
2019-05-09,1557360000,49975000.81
2019-05-10,1557446400,41645834.01
2019-05-11,1557532800,43311667.37
2019-05-12,1557619200,52640334.18
2019-05-13,1557705600,55638834.23
2019-05-14,1557792000,50641334.15
2019-05-15,1557878400,49641834.14
2019-05-16,1557964800,48642334.12
2019-05-17,1558051200,50308167.48
2019-05-18,1558137600,50987355.58
2019-05-19,1558224000,54326123.03
2019-05-20,1558310400,53659544.83
2019-05-21,1558396800,50993232.04
2019-05-22,1558483200,55659279.42
2019-05-23,1558569600,52659677.53
2019-05-24,1558656000,50993232.04
2019-05-25,1558742400,46660473.76
2019-05-26,1558828800,54992701.22
2019-05-27,1558915200,55659279.42
2019-05-28,1559001600,54659412.12
2019-05-29,1559088000,57992303.11
2019-05-30,1559174400,53851726.71
2019-05-31,1559260800,43386260.58
2019-06-01,1559347200,55994233.74
2019-06-02,1559433600,48577778.94
2019-06-03,1559520000,44127906.06
2019-06-04,1559606400,57106701.96
2019-06-05,1559692800,59331638.40
2019-06-06,1559779200,58219170.18
2019-06-07,1559865600,58589992.92
2019-06-08,1559952000,45982019.76
2019-06-09,1560038400,54510942.78
2019-06-10,1560124800,58219170.18
2019-06-11,1560211200,53027651.82
2019-06-12,1560297600,48577778.94
2019-06-13,1560384000,55994233.74
2019-06-14,1560470400,62251625.64
2019-06-15,1560556800,53775192.23
2019-06-16,1560643200,47882020.48
2019-06-17,1560729600,48986990.18
2019-06-18,1560816000,60036687.22
2019-06-19,1560902400,65193212.50
2019-06-20,1560988800,53038545.76
2019-06-21,1561075200,48986990.18
2019-06-22,1561161600,51933576.06
2019-06-23,1561248000,66666505.44
2019-06-24,1561334400,65193212.50
2019-06-25,1561420800,53775192.23
2019-06-26,1561507200,60773333.69
2019-06-27,1561593600,55670540.68
2019-06-28,1561680000,64293187.57
2019-06-29,1561766400,68631991.64
2019-06-30,1561852800,59954383.50
2019-07-01,1561939200,56404452.90
2019-07-02,1562025600,62321003.91
2019-07-03,1562112000,67843118.18
2019-07-04,1562198400,65870934.51
2019-07-05,1562284800,74548542.65
2019-07-06,1562371200,70209738.58
2019-07-07,1562457600,60348820.24
2019-07-08,1562544000,70209738.58
2019-07-09,1562630400,66020895.94
2019-07-10,1562716800,58125055.93
2019-07-11,1562803200,58125055.93
2019-07-12,1562889600,73895419.95
2019-07-13,1562976000,63532037.88
2019-07-14,1563062400,65334365.20
2019-07-15,1563148800,65784947.03
2019-07-16,1563235200,72994256.29
2019-07-17,1563321600,59927383.25
2019-07-18,1563408000,54520401.30
2019-07-19,1563494400,53168655.82
2019-07-20,1563580800,79752983.72
2019-07-21,1563667200,67136692.51
2019-07-22,1563753600,71191928.97
2019-07-23,1563840000,64200324.94
2019-07-24,1563926400,62282811.35
2019-07-25,1564012800,67211666.92
2019-07-26,1564099200,74380911.39
2019-07-27,1564185600,68107822.48
2019-07-28,1564272000,78413611.41
2019-07-29,1564358400,75277066.95
2019-07-30,1564444800,63627044.68
2019-07-31,1564531200,76621300.29
2019-08-01,1564617600,63627044.68
2019-08-02,1564704000,75725144.73
2019-08-03,1564790400,77517455.85
2019-08-04,1564876800,74828989.17
2019-08-05,1564963200,70546861.82
2019-08-06,1565049600,79916269.03
2019-08-07,1565136000,75945274.30
2019-08-08,1565222400,70485156.54
2019-08-09,1565308800,72967028.25
2019-08-10,1565395200,74952525.62
2019-08-11,1565481600,75945274.30
2019-08-12,1565568000,66017787.46
2019-08-13,1565654400,77930771.67
2019-08-14,1565740800,75448899.96
2019-08-15,1565827200,77930771.67
2019-08-16,1565913600,72967028.25
2019-08-17,1566000000,63535915.75
2019-08-18,1566086400,62789407.42
2019-08-19,1566172800,82514504.79
2019-08-20,1566259200,77452265.23
2019-08-21,1566345600,68846457.98
2019-08-22,1566432000,71377577.76
2019-08-23,1566518400,77452265.23
2019-08-24,1566604800,80995832.92
2019-08-25,1566691200,78464713.14
2019-08-26,1566777600,69352681.94
2019-08-27,1566864000,68340234.03
2019-08-28,1566950400,76439817.32
2019-08-29,1567036800,83526952.70
2019-08-30,1567123200,80995832.92
2019-08-31,1567209600,84033176.66
2019-09-01,1567296000,76105398.33
2019-09-02,1567382400,79786349.93
2019-09-03,1567468800,87818532.81
2019-09-04,1567555200,72825124.77
2019-09-05,1567641600,88354011.67
2019-09-06,1567728000,84605659.66
2019-09-07,1567814400,80321828.79
2019-09-08,1567900800,94779757.97
2019-09-09,1567987200,78179913.36
2019-09-10,1568073600,97457152.27
2019-09-11,1568160000,98528109.98
2019-09-12,1568246400,84605659.66
2019-09-13,1568332800,81990003.48
2019-09-14,1568419200,91618125.63
2019-09-15,1568505600,86889448.17
2019-09-16,1568592000,96346803.08
2019-09-17,1568678400,87480532.86
2019-09-18,1568764800,102848734.57
2019-09-19,1568851200,87480532.86
2019-09-20,1568937600,89253786.90
2019-09-21,1569024000,98120057.12
2019-09-22,1569110400,98120057.12
2019-09-23,1569196800,67383653.69
2019-09-24,1569283200,92800294.99
2019-09-25,1569369600,92209210.31
2019-09-26,1569456000,102371761.98
2019-09-27,1569542400,83726816.32
2019-09-28,1569628800,100852756.02
2019-09-29,1569715200,86263992.57
2019-09-30,1569801600,82458228.19
2019-10-01,1569888000,90704051.01
2019-10-02,1569974400,93875521.33
2019-10-03,1570060800,93241227.26
2019-10-04,1570147200,93241227.26
2019-10-05,1570233600,100218461.96
2019-10-06,1570320000,94509815.39
2019-10-07,1570406400,98315579.77
2019-10-08,1570492800,102755638.21
2019-10-09,1570579200,87532580.70
2019-10-10,1570665600,103742972.70
2019-10-11,1570752000,100875176.08
2019-10-12,1570838400,86002553.97
2019-10-13,1570924800,91822275.67
2019-10-14,1571011200,87295825.46
2019-10-15,1571097600,98935268.85
2019-10-16,1571184000,92468911.41
2019-10-17,1571270400,96995361.62
2019-10-18,1571356800,103461719.06
2019-10-19,1571443200,91822275.67
2019-10-20,1571529600,94408818.64
2019-10-21,1571616000,102815083.32
2019-10-22,1571702400,109281440.76
2019-10-23,1571788800,109314233.42
2019-10-24,1571875200,90520752.86
2019-10-25,1571961600,93923788.68
2019-10-26,1572048000,95285003.01
2019-10-27,1572134400,78269823.90
2019-10-28,1572220800,91201360.02
2019-10-29,1572307200,90520752.86
2019-10-30,1572393600,91201360.02
2019-10-31,1572480000,89840145.69
2019-11-01,1572566400,88478931.37
2019-11-02,1572652800,91201360.02
2019-11-03,1572739200,93923788.68
2019-11-04,1572825600,89840145.69
2019-11-05,1572912000,98007431.67
2019-11-06,1572998400,89840145.69
2019-11-07,1573084800,91495629.00
2019-11-08,1573171200,80936306.12
2019-11-09,1573257600,91053344.38
2019-11-10,1573344000,104964271.99
2019-11-11,1573430400,95479548.62
2019-11-12,1573516800,85362510.36
2019-11-13,1573603200,85362510.36
2019-11-14,1573689600,106861216.67
2019-11-15,1573776000,99905752.86
2019-11-16,1573862400,93582603.95
2019-11-17,1573948800,97376493.30
2019-11-18,1574035200,88524084.81
2019-11-19,1574121600,92950289.06
2019-11-20,1574208000,89788714.60
2019-11-21,1574294400,87206195.80
2019-11-22,1574380800,85127203.65
2019-11-23,1574467200,111568229.03
2019-11-24,1574553600,84482300.60
2019-11-25,1574640000,80612882.25
2019-11-26,1574726400,78678173.07
2019-11-27,1574812800,89641525.06
2019-11-28,1574899200,105119198.45
2019-11-29,1574985600,87706815.88
2019-11-30,1575072000,81257785.31
2019-12-01,1575158400,89641525.06
2019-12-02,1575244800,93510943.41
2019-12-03,1575331200,101894683.16
2019-12-04,1575417600,107698810.68
2019-12-05,1575504000,93362398.67
2019-12-06,1575590400,92816137.38
2019-12-07,1575676800,99217250.30
2019-12-08,1575763200,94736471.25
2019-12-09,1575849600,94736471.25
2019-12-10,1575936000,94736471.25
2019-12-11,1576022400,84494690.58
2019-12-12,1576108800,85134801.87
2019-12-13,1576195200,97296916.42
2019-12-14,1576281600,96656805.13
2019-12-15,1576368000,79373800.24
2019-12-16,1576454400,100497472.88
2019-12-17,1576540800,90255692.21
2019-12-18,1576627200,85774913.16
2019-12-19,1576713600,100640144.01
2019-12-20,1576800000,100413778.96
2019-12-21,1576886400,113287340.37
2019-12-22,1576972800,108781593.88
2019-12-23,1577059200,92045964.05
2019-12-24,1577145600,80459758.78
2019-12-25,1577232000,82390793.00
2019-12-26,1577318400,107494237.74
2019-12-27,1577404800,93333320.19
2019-12-28,1577491200,95908032.47
2019-12-29,1577577600,99770100.89
2019-12-30,1577664000,106850559.67
2019-12-31,1577750400,93333320.19
2020-01-01,1577836800,112929774.50
2020-01-02,1577923200,96717718.31
2020-01-03,1578009600,115924073.72
2020-01-04,1578096000,115238132.46
2020-01-05,1578182400,111808426.13
2020-01-06,1578268800,92602070.72
2020-01-07,1578355200,120725662.57
2020-01-08,1578441600,97403659.58
2020-01-09,1578528000,107692778.55
2020-01-10,1578614400,102205248.43
2020-01-11,1578700800,111808426.13
